chrom	merged_gene1k.start	merged_gene1k.end	name2
chr16	27388041	27453304	Ccdc50
chr16	27849015	27927214	Gm10823
chr16	28156868	28754329	Fgf12
chr16	28599020	28601129	Mir690
chr16	28825261	28930784	Mb21d2
chr16	29208780	29231616	Hrasls
chr16	29230999	29379818	Atp13a5
chr16	29395123	29545950	Atp13a4
chr16	29578419	29655688	Opa1
chr16	29957012	29980210	Gm1968
chr16	30007752	30022516	4632428C04Rik
chr16	30020927	30040565	9030404E10Rik
chr16	30064442	30068882	Hes1
chr16	30255464	30268618	Cpn2
chr16	30268387	30284340	Lrrc15
chr16	30306770	30311867	Gp5
chr16	30311509	30389616	Atp13a3
chr16	30510940	30551664	Tmem44
chr16	30560454	30588675	Lsg1
chr16	30598808	30603883	Fam43a
chr16	30919639	31276783	Mir1195
chr16	30954588	31082518	Xxylt1
chr16	31091498	31202324	Acap2
chr16	31250626	31276363	Ppp1r2
chr16	31295277	31315894	Apod
chr16	31421382	31459987	Bdh1
chr16	31662528	31874442	Dlg1
chr16	31877895	31900105	Mfi2
chr16	31932936	31947132	Pigz
chr16	31946136	31949607	0610012G03Rik
chr16	31947631	31959558	Ncbp2
chr16	31958755	32004373	Senp5
chr16	31985916	31988877	Gm15694
chr16	32015375	32080428	Pak2
chr16	32083501	32100813	Pigx
chr16	32098887	32109140	Cep19
chr16	32141910	32166562	Nrros
chr16	32178885	32188030	Bex6
chr16	32229197	32248111	Fbxo45
chr16	32246312	32258169	Wdr53
chr16	32266535	32268669	Mir1946a
chr16	32270694	32275865	Smco1
chr16	32276546	32302525	Rnf168
chr16	32331337	32394833	Ubxn7
chr16	32399591	32409313	Tm4sf19
chr16	32418787	32429978	Tctex1d2
chr16	32430006	32476151	Pcyt1a
chr16	32474663	32488965	Slc51a
chr16	32495366	32508300	Zdhhc19
chr16	32607981	32633880	Tfrc
chr16	32643728	32684579	Tnk2
chr16	32664308	32669283	Tnk2os
chr16	32734971	32783476	Muc4
chr16	32776504	32798521	Muc20
chr16	32803973	32811532	Gm933
chr16	32820787	32869452	Rubcn
chr16	32876869	32910049	Fyttd1
chr16	32913185	33017115	Lrch3
chr16	33013355	33057272	Iqcg
chr16	33055538	33061274	Rpl35a
chr16	33061606	33126745	Lmln
chr16	33104446	33106531	Mir1947
chr16	33184156	33244398	Osbpl11
chr16	33250541	33300648	Snx4
chr16	33378939	33381822	1700007L15Rik
chr16	33379860	33504989	Zfp148
chr16	33517414	33665221	Slc12a8
chr16	33683551	33769281	Heg1
chr16	33793122	33821013	Muc13
chr16	33828750	33950424	Itgb5
chr16	33954097	33968089	Umps
chr16	33968158	34515113	Kalrn
chr16	34650296	34679696	Ropn1
chr16	34689701	34726280	Ccdc14
chr16	34784035	35003520	Mylk
chr16	34934940	34940415	1700119H24Rik
chr16	34942260	34960080	E130310I04Rik
chr16	35021506	35110261	Hacd2
chr16	35154721	35305635	Adcy5
chr16	35310216	35365004	Sec22a
chr16	35396397	35491959	Pdia5
chr16	35502255	35510505	1600019K03Rik
chr16	35540447	35665344	Sema5b
chr16	35693988	35770442	Dirc2
chr16	35769471	35829548	Hspbap1
chr16	35831963	35872468	Parp14
chr16	35925600	35940113	Dtx3l
chr16	35937555	35973707	Parp9
chr16	35982448	36037248	Kpna1
chr16	36040275	36044060	Wdr5b
chr16	36042929	36072601	Fam162a
chr16	36070745	36093204	Ccdc58
chr16	36119031	36132275	Csta1
chr16	36155896	36163034	Stfa2l1
chr16	36183297	36189196	Gm5483
chr16	36193565	36198972	Gm6815
chr16	36209488	36218874	Gm5416
chr16	36220647	36258513	2010005H15Rik
chr16	36276233	36286457	Stfa1
chr16	36320750	36335418	BC117090
chr16	36358467	36368656	BC100530
chr16	36403031	36409449	Stfa2
chr16	36449622	36456478	Stfa3
chr16	36492781	36563220	Casr
chr16	36602954	36667163	Cd86
chr16	36693063	36727890	Ildr1
chr16	36749249	36786048	Slc15a2
chr16	36791969	36875912	Eaf2
chr16	36827485	36873801	Iqcb1
chr16	36879604	36898275	4930565N06Rik
chr16	36884096	36934171	Golgb1
chr16	36934068	36964300	Hcls1
chr16	36965158	36980222	Fbxo40
chr16	37010871	37096503	Polq
chr16	37106395	37386044	Stxbp5l
chr16	37508881	37540855	Gtf2e1
chr16	37538979	37573471	Rabl3
chr16	37579238	37633112	Hgd
chr16	37646687	37655454	Ndufb4
chr16	37776140	37837602	Fstl1
chr16	37867485	37889943	Lrrc58
chr16	37915581	38008615	Gpr156
chr16	38016408	38055612	4930542C21Rik
chr16	38084149	38090346	BC031361
chr16	38088086	38247165	Gsk3b
chr16	38247434	38295910	Nr1i2
chr16	38296839	38342946	Maats1
chr16	38346084	38353849	Cox17
chr16	38361275	38379302	Popdc2
chr16	38395202	38434225	Pla1a
chr16	38444478	38453769	Adprh
chr16	38458012	38488014	Cd80
chr16	38496924	38523747	Timmdc1
chr16	38524141	38551338	Poglut1
chr16	38557810	38593275	Tmem39a
chr16	38597455	38714148	Arhgap31
chr16	38741371	38770167	B4galt4
chr16	38772296	38801316	Upk1b
chr16	38811317	38829862	4930435E12Rik
chr16	38901457	39028270	Igsf11
chr16	41532454	42147326	Lsamp
chr16	42247673	42341764	Gap43
chr16	42302474	42304582	Mir6540
chr16	42724814	42876875	4932412D23Rik
chr16	42883482	42913183	Gm19522
chr16	42906757	43620236	Zbtb20
chr16	43409630	43421309	Gm15713
chr16	43639767	43641850	Mir568
chr16	43647973	43665297	Tigit
chr16	43761333	43824045	Drd3
chr16	43860525	43890789	Qtrtd1
chr16	43889014	43965427	Ccdc191
chr16	43968258	43980163	Zdhhc23
chr16	43979462	44029058	Gramd1c
chr16	44012964	44015090	Mir3470b
chr16	44084516	44140132	Atp6v1a
chr16	44138921	44164477	Naa50
chr16	44172509	44228578	Usf3
chr16	44239292	44333951	Sidt1
chr16	44346513	44389605	Spice1
chr16	44393911	44483541	Cfap44
chr16	44484157	44559983	Boc
chr16	44557158	44559242	Mir3081
chr16	44723413	44738397	Nepro
chr16	44737991	44747476	Gtpbp8
chr16	44764848	44796090	Cd200r1
chr16	44819840	44840263	Cd200r4
chr16	44866209	44916953	Cd200r2
chr16	44942790	44982493	Cd200r3
chr16	45093165	45129037	Ccdc80
chr16	45138685	45159786	Slc35a5
chr16	45157941	45189651	Atg3
chr16	45223449	45254008	Btla
chr16	45381247	45410166	Cd200
chr16	45415867	45494082	Gm609
chr16	45534378	45608114	Slc9c1
chr16	45609552	45623980	Gcsam
chr16	45625960	45655231	BC016579
chr16	45655429	45694771	Tmprss7
chr16	45710342	45725644	Tagln3
chr16	45728837	45744068	Abhd10
chr16	45745343	45845491	Phldb2
chr16	45958373	46011526	Plcxd2
chr16	46034769	46121361	Cd96
chr16	46152105	46156190	Gm4737
chr16	46393970	46498080	Pvrl3
chr16	48282847	48295405	Dppa4
chr16	48309386	48320626	Dppa2
chr16	48398565	48413529	Gm5485
chr16	48430349	48632018	Morc1
chr16	48733802	48773069	Trat1
chr16	48815968	48820005	Retnlb
chr16	48841664	48845574	Retnla
chr16	48871720	48875611	Retnlg
chr16	48923340	48995225	Dzip3
chr16	48993300	49020818	C330027C09Rik
chr16	49056598	49200217	Myh15
chr16	49698406	49766239	Ift57
chr16	49854766	49912796	Cd47
chr16	49979572	49998588	Gm6936
chr16	50018770	50073965	Gm4827
chr16	50190956	50433502	Bbx
chr16	50525357	50560572	G730013B05Rik
chr16	50588971	50592267	Ccdc54
chr16	50589615	50655279	4930542D17Rik
chr16	50725863	50733886	Dubr
chr16	50726244	50728358	Mir6363
chr16	50782521	50785204	1700116B05Rik
chr16	52030661	52209159	Cblb
chr16	52248108	52454110	Alcam
chr16	52798620	52816857	4930404A05Rik
chr16	55224287	55284350	Zpld1
chr16	55493843	55495910	Mir5118
chr16	55810489	55839754	Nfkbiz
chr16	55839065	55896392	Nxpe3
chr16	55899000	55935961	Cep97
chr16	55965387	55972550	Rpl24
chr16	55972380	55975730	Zbtb11os1
chr16	55972916	56010025	Zbtb11
chr16	56014620	56030830	Pcnp
chr16	56032832	56038887	Trmt10c
chr16	56074516	56191144	Senp7
chr16	56203425	56274866	Impg2
chr16	56476958	56691248	Abi3bp
chr16	56689441	56718563	Tfg
chr16	56723721	56796971	Adgrg7
chr16	56804273	56887276	Tmem45a
chr16	57036079	57072459	Tmem45a2
chr16	57120826	57155643	Tomm70a
chr16	57155777	57168445	Nit2
chr16	57167976	57232579	Tbc1d23
chr16	57265251	57293964	Tmem30c
chr16	57301112	57607980	Cmss1
chr16	57352389	57573917	Filip1l
chr16	57623368	57755850	Col8a1
chr16	58407647	58470858	Dcbld2
chr16	58469654	58524425	St3gal6
chr16	58612798	58618091	Gm813
chr16	58634374	58639516	E330017A01Rik
chr16	58669320	58681502	Cpox
chr16	58716547	58719837	Gpr15
chr16	58727022	58735360	Cldnd1
chr16	58759265	58762353	Olfr172
chr16	58795574	58798738	Olfr173
chr16	58822606	58827587	Olfr175-ps1
chr16	58871040	58873974	Olfr176
chr16	58871044	58873974	Olfr177
chr16	58888084	58891044	Olfr178
chr16	58914511	58919312	Olfr180
chr16	58924382	58929470	Olfr181
chr16	58994229	59001442	Olfr183
chr16	59025801	59028731	Olfr186
chr16	59034605	59040575	Olfr187
chr16	59072980	59075904	Olfr190
chr16	59084377	59087307	Olfr191
chr16	59096891	59099816	Olfr192
chr16	59108504	59111434	Olfr193
chr16	59117973	59120894	Olfr194
chr16	59147677	59150604	Olfr195
chr16	59166037	59168967	Olfr196
chr16	59184381	59187307	Olfr197
chr16	59200329	59203250	Olfr198
chr16	59214510	59217437	Olfr199
chr16	59267564	59270491	Olfr201
chr16	59282397	59285321	Olfr202
chr16	59301980	59304901	Olfr203
chr16	59313313	59316231	Olfr204
chr16	59327415	59330333	Olfr205
chr16	59343604	59346525	Olfr206
chr16	59360124	59363042	Olfr209
chr16	59360124	59363042	Olfr208
chr16	59360124	59363042	Olfr207
chr16	59406207	59462565	Gabrr3
chr16	59465697	59470064	1700022E09Rik
chr16	59470600	59493277	Mina
chr16	59489600	59556578	Crybg3
chr16	59612146	59640165	Arl6
chr16	59635770	59673819	4930547E14Rik
chr16	59652308	60606357	Epha6
chr16	62733677	62787542	Nsun3
chr16	62792514	62847866	Arl13b
chr16	62813501	62823548	Stx19
chr16	62853132	62930168	Pros1
chr16	63544043	63864983	Epha3
chr16	64476636	64479960	Csnka2ip
chr16	64764930	64771765	4930453N24Rik
chr16	64779172	64787147	Zfp654
chr16	64850910	64860317	Cggbp1
chr16	64923554	65106610	Htr1f
chr16	65519963	65535316	Pou1f1
chr16	65538377	65563942	Chmp2b
chr16	65814877	65864311	Vgll3
chr16	66654665	67622153	Cadm2
chr16	66656362	66665871	1700010K23Rik
chr16	69795385	69801626	4930428D20Rik
chr16	69856118	69864989	Speer2
chr16	70313193	70570965	Gbe1
chr16	70615669	70626067	D16Ertd519e
chr16	71130320	71140274	4931420L22Rik
chr16	71249148	71268421	4930567J20Rik
chr16	72225627	72235572	8030451O07Rik
chr16	72662393	73047345	Robo1
chr16	73891550	74412157	Robo2
chr16	74341234	74343312	Mir691
chr16	75539758	75587306	Lipi
chr16	75592135	75604070	Rbm11
chr16	75754435	75768063	Hspa13
chr16	75858038	75910511	Samsn1
chr16	76121857	76157331	4930578N18Rik
chr16	76290106	76374294	Nrip1
chr16	77003472	77012126	1700041M19Rik
chr16	77013313	77118025	Usp25
chr16	77328572	77559673	Mir99ahg
chr16	77598180	77600245	Mir99a
chr16	77598901	77600995	Mirlet7c-1
chr16	77645517	77647588	Mir125b-2
chr16	78250107	78256699	E330011O21Rik
chr16	78300915	78361030	Cxadr
chr16	78359104	78378426	Btg3
chr17	50837005	50840209	Btg3
chr16	78359107	78378002	Gm7334
chr16	78539580	78577933	D16Ertd472e
chr16	78559560	78566114	4930478L05Rik
chr16	78930192	78952973	Chodl
chr16	78952252	79092342	Tmprss15
chr16	81199941	81625532	Ncam2
chr16	84370387	84376750	4930553E22Rik
chr16	84679033	84686392	4930529L06Rik
chr16	84712267	84716489	Mir155hg
chr16	84713384	84715449	Mir155
chr16	84716824	84736547	Mrpl39
chr16	84773367	84827620	Jam2
chr16	84827115	84836870	Atp5j
chr16	84834368	84865023	Gabpa
chr16	84953680	85174952	App
chr16	84971455	84980696	Gm10791
chr16	85455489	85551618	Cyyr1
chr16	85793072	85804358	Adamts1
chr16	85818455	85828017	4930556C24Rik
chr16	85857401	85902370	Adamts5
chr16	87353429	87369894	N6amt1
chr16	87375895	87433851	Ltn1
chr16	87432575	87441837	Rwdd2b
chr16	87454229	87484758	Usp16
chr16	87482569	87497114	Cct8
chr16	87495317	87505283	B130034C11Rik
chr16	87552574	87596581	Map3k7cl
chr16	87698198	87734591	Bach1
chr16	87895141	88291503	Grik1
chr16	88505051	88508223	Cldn17
chr16	88560070	88564428	Cldn8
chr16	88609953	88613524	Krtap24-1
chr16	88626032	88628911	2310079G19Rik
chr16	88646068	88649041	Krtap26-1
chr16	88670290	88672899	Krtap27-1
chr16	88706415	88709207	2310061N02Rik
chr16	88728106	88730856	Krtap13-1
chr16	88749989	88752873	Krtap13
chr16	88758091	88761034	2310034C09Rik
chr16	88772425	88775451	2310057N15Rik
chr16	88810684	88813465	Gm20741
chr16	88824535	88827390	Krtap14
chr16	88828253	88831089	Krtap15
chr16	88868162	88870655	Krtap19-1
chr16	88872909	88875514	Krtap19-2
chr16	88876757	88879283	Krtap19-3
chr16	88884030	88886334	Krtap19-4
chr16	88895212	88897694	Krtap19-5
chr16	88931048	88933509	Krtap19-9b
chr16	88961548	88964118	Krtap16-3
chr16	89009624	89012004	Krtap22-2
chr16	89014521	89017091	Gm10229
chr16	89030943	89033537	Krtap6-1
chr16	89040167	89042717	Gm10228
chr16	89046533	89049144	Krtap6-5
chr16	89062654	89065247	1110025L11Rik
chr16	89205105	89207639	Krtap20-2
chr16	89402271	89405019	Krtap21-1
chr16	89418567	89421356	Krtap6-2
chr16	89486618	89489197	Krtap8-1
chr16	89506947	89509568	Krtap7-1
chr16	89569420	89572428	Krtap11-1
chr16	89786355	89975944	Tiam1
chr16	90141481	90148072	Gm10789
chr16	90219986	90227569	Sod1
chr16	90228384	90285670	Scaf4
chr16	90385641	90500798	Hunk
chr16	90718556	90728616	Mis18a
chr16	90737568	90751021	Mrap
chr16	90750771	90811658	Urb1
chr16	90825963	90906354	Eva1c
chr16	90925055	90936094	1110004E09Rik
chr16	90935341	91012553	Synj1
chr16	91010493	91017748	4930404I05Rik
chr16	91013281	91045624	Paxbp1
chr16	91053179	91070390	4932438H23Rik
chr16	91224794	91229922	Olig2
chr16	91269013	91273184	Olig1
chr16	91372027	91406832	Ifnar2
chr16	91405479	91427079	Il10rb
chr16	91464348	91471368	A930006K02Rik
chr16	91484459	91511767	Ifnar1
chr16	91526687	91528789	Mir6367
chr16	91546338	91565252	Ifngr2
chr16	91573752	91598925	Tmem50b
chr16	91613501	91620244	Dnajc28
chr16	91620641	91648217	Gart
chr16	91647068	91680437	Son
chr16	91678509	91689973	Donson
chr16	91688142	91717000	Gm10785
chr16	91688566	91730047	Cryzl1
chr16	91728615	91921824	Itsn1
chr16	91924467	91932875	Atp5o
chr16	92057566	92088718	Slc5a3
chr16	92057580	92113472	Mrps6
chr16	92291633	92299378	Kcne2
chr16	92300547	92314286	Smim11
chr16	92307960	92313711	1700048M11Rik
chr16	92318007	92322686	4930563D23Rik
chr16	92345245	92360713	Kcne1
chr16	92376315	92383928	Gm29805
chr16	92391195	92467414	Rcan1
chr16	92477986	92498610	2410124H12Rik
chr16	92497391	92542486	Clic6
chr16	92600710	92827319	Runx1
chr16	93342960	93360788	1810053B23Rik
chr16	93368964	93371061	Mir802
chr16	93396059	93460117	1700029J03Rik
chr16	93582705	93605060	Setd4
chr16	93607081	93611594	Cbr1
chr16	93682463	93692236	Cbr3
chr16	93711151	93811833	Dopey2
chr16	93831365	93877318	Morc3
chr16	93883145	93907351	Chaf1b
chr16	93918275	94010082	Cldn14
chr16	94084504	94349638	Sim2
chr16	94349911	94510463	Hlcs
chr16	94549028	94559542	Ripply3
chr16	94579369	94593622	Pigp
chr16	94591345	94691828	Ttc3
chr16	94718330	94749236	Dscr3
chr16	94790812	94918126	Dyrk1a
chr16	94969289	95220303	Kcnj6
chr16	95478164	95522865	Kcnj15
chr16	95579775	95809200	Erg
chr16	95923013	95943656	Ets2
chr16	96051729	96151684	1600002D24Rik
chr16	96200541	96213510	Psmg1
chr16	96212698	96305035	Brwd1
chr16	96342194	96350332	Hmgn1
chr16	96366025	96380459	Wrb
chr16	96379012	96414864	Lca5l
chr16	96421076	96451540	Sh3bgr
chr16	96456407	96542465	B3galt5
chr16	96582363	96644728	Igsf5
chr16	96642904	96666221	Itgb2l
chr16	96688212	96748400	Pcp4
chr16	96812686	97393342	Dscam
chr16	97577334	97661619	Bace2
chr16	97667641	97685513	Mx1
chr16	97691692	97727543	Fam3b
chr16	97756687	97783508	Mx2
chr16	97785288	97833802	Tmprss2
chr16	97962548	97986362	Ripk4
chr16	98012073	98073834	Prdm15
chr16	98075815	98145243	C2cd2
chr16	98097839	98099898	Mir6964
chr16	98167598	98184786	Zbtb21
chr16	98217511	98238921	B230307C23Rik
chr16	98282676	98304604	A630089N07Rik
chr17	3063317	3085183	Pisd-ps2
chr17	3113971	3199859	Scaf8
chr17	3325572	3520397	Tiam2
chr17	3518255	3558713	Tfb1m
chr17	3531553	3534213	Cldn20
chr17	3556823	3560863	1700102H20Rik
chr17	3634239	3697261	Nox3
chr17	4043657	4083995	4930470H14Rik
chr17	4118445	4123102	4930548J01Rik
chr17	4633979	4638477	4930517M08Rik
chr17	4994073	5348656	Arid1b
chr17	5409863	5441260	Tmem242
chr17	5416322	5419767	Ldhal6b
chr17	5479988	5484069	Gm8363
chr17	5491599	5754891	Zdhhc14
chr17	5797656	5804242	3300005D01Rik
chr17	5840379	5931711	Snx9
chr17	5940279	6045290	Synj2
chr17	6039570	6080739	Serac1
chr17	6078827	6086485	Gtf2h5
chr17	6105829	6241637	Tulp4
chr17	6269469	6309314	Tmem181a
chr17	6305343	6318474	Dynlt1a
chr17	6428259	6436443	Dynlt1b
chr17	6437149	6451142	Tmem181b-ps
chr17	6599795	6611127	Dynlt1f
chr17	6647832	6656064	Dynlt1f
chr17	6805387	6813617	Dynlt1f
chr17	6850323	6861656	Dynlt1f
chr17	6599903	6608786	Dynlt1c
chr17	6647841	6655956	Dynlt1c
chr17	6805495	6813609	Dynlt1c
chr17	6852664	6861548	Dynlt1c
chr17	6634807	6647630	Tmem181c-ps
chr17	6813820	6826643	Tmem181c-ps
chr17	6876959	6943393	Sytl3
chr17	6941479	6988129	Ezr
chr17	7098577	7100686	Mir692-1
chr17	7108064	7153705	Rsph3b
chr17	7158313	7166505	Tagap1
chr17	7182208	7203542	Rnaset2b
chr17	8320455	8341697	Rnaset2b
chr17	7228891	7292946	Gm1604b
chr17	8230374	8295093	Gm1604b
chr17	7373463	7508664	Rps6ka2
chr17	7528008	7551209	Tcp10a
chr17	7554252	7558045	Ttll2
chr17	7567060	7590654	Gm9992
chr17	7930432	7998839	Fndc1
chr17	8117864	8128762	Tagap
chr17	8137478	8173421	Rsph3a
chr17	8320462	8341653	Rnaset2a
chr17	8357382	8390335	Fgfr1op
chr17	8427907	8450994	Ccr6
chr17	8475677	8491526	Mpc1
chr17	8485230	8504983	4930506C21Rik
chr17	8502967	8521307	Sft2d1
chr17	8532270	8537978	Prr18
chr17	8564260	8616591	T2
chr17	8570909	8583333	Gm16702
chr17	8626287	8636361	T
chr17	8718665	9180513	Pde10a
chr17	9180197	9202184	1700010I14Rik
chr17	9339583	9361887	6530411M01Rik
chr17	9858361	9863569	Pabpc6
chr17	9942616	9969731	4930452A19Rik
chr17	10398335	10513226	Qk
chr17	10511783	10515006	Cahm
chr17	10516466	10523177	1700110C19Rik
chr17	10594877	11034057	Pacrg
chr17	10648081	10686923	A230009B12Rik
chr17	11032224	12257232	Park2
chr17	12054935	12077055	D17Ertd648e
chr17	12311149	12413506	Agpat4
chr17	12419486	12512526	Map3k4
chr17	12510718	12521116	4732491K20Rik
chr17	12570474	12613250	Plg
chr17	12611839	12701570	Slc22a3
chr17	12658709	12673443	C030013G03Rik
chr17	12776054	12822354	Slc22a2
chr17	12840740	12869704	Slc22a1
chr17	12874271	12963572	Igf2r
chr17	12933176	13053750	Airn
chr17	13032870	13062009	Mas1
chr17	13067899	13071708	Mrgprh
chr17	13080767	13103866	Pnldc1
chr17	13103220	13109957	Mrpl18
chr17	13108194	13118933	Tcp1
chr17	13114722	13116783	Snora20
chr17	13115824	13134262	Acat3
chr17	13134907	13154591	Acat2
chr17	13158664	13186405	Wtap
chr17	13199704	13211985	Sod2
chr17	13243186	13246146	Gpr31b
chr17	13252976	13276092	Tcp10b
chr17	13288525	13292338	Gm11166
chr17	13300482	13325657	Unc93a
chr17	13396907	13400077	Gm10512
chr17	13413053	13421524	Smok2a
chr17	13422128	13431055	Smok2b
chr17	13546437	13571089	Tcp10c
chr17	13678886	13747960	2700054A10Rik
chr17	13713321	13722300	Smok4a
chr17	13852442	13899401	Tcte2
chr17	13896547	14043801	Mllt4
chr17	14084379	14088685	Gm7168
chr17	14331236	14341838	Dact2
chr17	14415512	14542797	Smoc2
chr17	14525113	14536949	4930474M22Rik
chr17	14801506	14832269	Thbs2
chr17	14954678	15081129	Wdr27
chr17	15079188	15083944	1600012H06Rik
chr17	15080999	15099237	Phf10
chr17	15083740	15086828	LOC106740
chr17	15100152	15116776	Gm3417
chr17	15131746	15148148	Gm3417
chr17	15163114	15179523	Gm3417
chr17	15100152	15116776	Gm3448
chr17	15131746	15148148	Gm3448
chr17	15163114	15179523	Gm3448
chr17	15114827	15129541	9030025P20Rik
chr17	15145803	15160413	Gm3435
chr17	15163117	15179523	Tcte3
chr17	15177575	15202196	Ermard
chr17	15367548	15378747	Gm5091
chr17	15486776	15492425	Gm10510
chr17	15503317	15513787	Dll1
chr17	15532165	15571545	Fam120b
chr17	15611684	15636240	Psmb1
chr17	15635851	15655391	Tbp
chr17	15657538	15665265	Pdcd2
chr17	15679042	15701287	Prdm9
chr17	15767751	15779066	4933401D09Rik
chr17	15840930	15910576	Chd1
chr17	15942216	15964550	Rgmb
chr17	17200066	17227595	Zfp960
chr17	17257346	17284842	Zfp97
chr17	17510295	17532863	Riok2
chr17	17538649	17597351	Lix1
chr17	17663686	17762453	Lnpep
chr17	17839904	17872131	Vmn2r90
chr17	17966151	17968221	Mir99b
chr17	17966315	17968408	Mirlet7e
chr17	17966775	17968843	Mir125a
chr17	17966938	17977035	Spaca6
chr17	17979289	17993152	Has1
chr17	18012434	18021903	Fpr1
chr17	18023787	18031916	Fpr2
chr17	18106421	18109641	Fpr3
chr17	18157696	18160668	Fpr-rs4
chr17	18185447	18212184	Vmn2r124
chr17	18221020	18274607	Vmn2r91
chr17	18287893	18323142	Vmn2r92
chr17	18379533	18415530	Vmn2r94
chr17	18434244	18464405	Vmn2r93
chr17	18560067	18590288	Vmn2r95
chr17	18717690	18736121	Vmn2r96
chr17	19050285	19086035	Vmn2r97
chr17	19189456	19219275	Vmn2r98
chr17	19498098	19532554	Vmn2r99
chr17	19640774	19670024	Vmn2r100
chr17	19713194	19750281	Vmn2r101
chr17	19796362	19832712	Vmn2r102
chr17	19909326	19950500	Vmn2r103
chr17	20165388	20186169	Vmn2r104
chr17	20318041	20321061	Fpr-rs6
chr17	20344193	20372836	Vmn2r105
chr17	20403510	20423394	Vmn2r106
chr17	20481388	20513736	Vmn2r107
chr17	20555126	20558023	Vmn1r224
chr17	20598336	20619200	Vmn2r108
chr17	20638262	20641159	Vmn1r225
chr17	20676480	20702720	Vmn2r109
chr17	20709792	20734223	Vmn2r110
chr17	20759809	20762841	Fpr-rs3
chr17	20823471	20826368	Vmn1r226
chr17	20871063	20874090	Vmn1r227
chr17	20912022	20915465	Vmn1r228
chr17	20950458	20953379	Vmn1r229
chr17	20982514	20985465	Vmn1r230
chr17	21025679	21028615	Vmn1r231
chr17	21049168	21052327	Vmn1r232
chr17	21081417	21103869	Ppp2r1a
chr17	21129690	21132650	Vmn1r233
chr17	21144904	21166820	Zfp160
chr17	21364789	21367779	Vmn1r234
chr17	21396390	21400827	Vmn1r235
chr17	21422496	21425617	Vmn1r236
chr17	21449980	21452850	Vmn1r237
chr17	21519711	21537229	Zfp677
chr17	21559190	21573348	Zfp54
chr17	21586337	21603553	Zfp51
chr17	21624951	21648441	Zfp53
chr17	21664159	21673842	9330136K24Rik
chr17	21671502	21700565	Zfp52
chr17	21703009	21726649	Zfp948
chr17	21786577	21802933	3110052M02Rik
chr17	21826178	21830180	Gm10509
