name2	chrom	f10.AMYGDALA_CTRL_1	f10.AMYGDALA_CTRL_2	f10.AMYGDALA_FEAR_1	f10.AMYGDALA_FEAR_2	f10.CORTEX_CTRL_1	f10.CORTEX_CTRL_2	f10.CORTEX_FEAR_1	f10.CORTEX_FEAR_2	f10.AMYGDALA_ERRB4_KO_1	f10.AMYGDALA_ERRB4_KO_2	f10.AMYGDALA_ERRB4_KO_3	f10.AMYGDALA_ERRB4_WT_1	f10.AMYGDALA_ERRB4_WT_2	f10.CORTEX_ERRB4_KO_1	f10.CORTEX_ERRB4_KO_2	f10.CORTEX_ERRB4_KO_3	f10.CORTEX_ERRB4_WT_1	f10.CORTEX_ERRB4_WT_2
Polr2f	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Sox10	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10863	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pick1	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Slc16a8	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Baiap2l2	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pla2g6	chr15	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0
Maff	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Mir1943	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem184b	chr15	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
Csnk1e	chr15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Kcnj4	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kdelr3	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ddx17	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Dmc1	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam227a	chr15	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Cby1	chr15	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Tomm22	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Josd1	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Gtpbp1	chr15	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sun2	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Gm16576	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Dnal4	chr15	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0
Nptxr	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0
Cbx6	chr15	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0
Npcd	chr15	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0
Apobec3	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D730005E14Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cbx7	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Mir7213	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdgfb	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord83b	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord43	chr15	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0
Rpl3	chr15	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0
Syngr1	chr15	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Tab1	chr15	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0
Mgat3	chr15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Mief1	chr15	1	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1
Atf4	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0
Rps19bp1	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Cacna1i	chr15	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Enthd1	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grap2	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6957	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam83f	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A430088P11Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnrc6b	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Mir5113	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adsl	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Sgsm3	chr15	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
Mkl1	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
4930483J18Rik	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Mchr1	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
8430426J06Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a17	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
St13	chr15	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Xpnpep3	chr15	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Dnajb7	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbx1	chr15	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Ep300	chr15	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0
L3mbtl2	chr15	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
Chadl	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rangap1	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Zc3h7b	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Tef	chr15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Tob2	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf5a	chr15	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
Aco2	chr15	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
Polr3h	chr15	1	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0
Csdc2	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pmm1	chr15	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1
1700029P11Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desi1	chr15	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1
Xrcc6	chr15	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1
Nhp2l1	chr15	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
4930407I10Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mei1	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc134	chr15	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
Srebf2	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Mir33	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shisa8	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf13c	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cenpm	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1500009C09Rik	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Sept3	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Wbp2nl	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naga	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Fam109b	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smdt1	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Ndufa6	chr15	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Cyp2d22	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir7684	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d11	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d10	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d9	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d12	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d34	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d13	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d37-ps	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d40	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d26	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbrg3	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20324	chr15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Tcf20	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3080	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfam1	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serhl	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rrp7a	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Poldip3	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Rnu12	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Cyb5r3	chr15	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1
A4galt	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arfgap3	chr15	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	1	1
1700001L05Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pacsin2	chr15	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0
Ttll1	chr15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Bik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcat	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Tspo	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttll12	chr15	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Scube1	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0
Mpped1	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Efcab6	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sult4a1	chr15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Pnpla5	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pnpla3	chr15	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0
Mir6392	chr15	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0
Samm50	chr15	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0
Parvb	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parvg	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810041L15Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ldoc1l	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Prr5	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap8	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20556	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf21b	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Nup50	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Mir1249	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5031439G07Rik	chr15	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
Upk3a	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam118a	chr15	0	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1
Smc1b	chr15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ribc2	chr15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Gm19277	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbln1	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atxn10	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0
7530416G11Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wnt7b	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AU022754	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lncppara	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mirlet7c-2	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mirlet7b	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppara	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdpf1	chr15	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0
Pkdrej	chr15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ttc38	chr15	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Gtse1	chr15	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1
Trmu	chr15	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1
Celsr1	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gramd4	chr15	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0
Cerk	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Tbc1d22a	chr15	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Fam19a5	chr15	1	0	0	0	1	0	1	1	1	1	0	0	0	1	1	1	0	0
Mir6393	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B230214G05Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zdhhc25	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brd1	chr15	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Zbed4	chr15	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Alg12	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Creld2	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Pim3	chr15	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Ttll8	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mlc1	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mov10l1	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Panx2	chr15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1810021B22Rik	chr15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Trabd	chr15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Selo	chr15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Tubgcp6	chr15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Hdac10	chr15	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Mapk12	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mapk11	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir7118	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plxnb2	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6958	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dennd6b	chr15	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1
Ppp6r2	chr15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Mir6959	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sbf1	chr15	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0
Adm2	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Miox	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lmf2	chr15	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Ncaph2	chr15	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Sco2	chr15	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Tymp	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Odf3b	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klhdc7b	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syce3	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpt1b	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chkb	chr15	1	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	1	0
ChkbCpt1b	chr15	1	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	1	0
Mapk8ip2	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C230037L18Rik	chr15	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
Arsa	chr15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Shank3	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acr	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rabl2	chr15	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Syt10	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alg10b	chr15	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1
Mir7648	chr15	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1
Cpne8	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spn-ps	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kif21a	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	0
Abcd2	chr15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Slc2a13	chr15	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1
Lrrk2	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Muc19	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smgc	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntn1	chr15	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1
Pdzrn4	chr15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Gxylt1	chr15	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Yaf2	chr15	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Zcrb1	chr15	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0
Pphln1	chr15	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0
Prickle1	chr15	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1
9430014N10Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D630010B17Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adamts20	chr15	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1
Pus7l	chr15	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1
Irak4	chr15	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1
Twf1	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Tmem117	chr15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LOC100043315	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nell2	chr15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
Dbx2	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6961	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ano6	chr15	1	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1
D030018L15Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4371	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610037D02Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833422M21Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E330033B04Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arid2	chr15	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1
Scaf11	chr15	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Slc38a1	chr15	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Slc38a2	chr15	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0
Slc38a4	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pced1b	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amigo2	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpap3	chr15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Endou	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rapgef3	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc48a1	chr15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Hdac7	chr15	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Vdr	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem106c	chr15	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0
Col2a1	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pfkm	chr15	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0
Senp1	chr15	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
Asb8	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Ccdc184	chr15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Olfr288	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr287	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr286	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H1fnt	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp641	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr257	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr285	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr284	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr283	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700031M16Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr282	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr281	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lalba	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr279	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora34	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1291	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora2b	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kansl2	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
9330020H09Rik	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
Ccnt1	chr15	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
4930415O20Rik	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adcy6	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cacnb3	chr15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Ddx23	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Rnd1	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Ccdc65	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp11	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arf3	chr15	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0
Wnt10b	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wnt1	chr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ddn	chr15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prkag1	chr15	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Kmt2d	chr15	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
