name2	chrom	tss_samples	tss1k_samples	gene1k_samples
Pard6g	chr18	116	138	153
Adnp2	chr18	138	182	182
LOC105246506	chr18	0	1	60
Rbfa	chr18	142	146	149
Txnl4a	chr18	175	177	177
Hsbp1l1	chr18	0	0	57
Pqlc1	chr18	160	169	174
Kcng2	chr18	0	23	74
Ctdp1	chr18	114	183	183
Gm2176	chr18	1	1	1
Nfatc1	chr18	102	112	162
Atp9b	chr18	154	162	163
Sall3	chr18	18	48	88
Mir5127	chr18	0	2	2
Galr1	chr18	1	29	35
Mbp	chr18	106	114	169
Zfp236	chr18	48	143	149
Mir5112	chr18	0	0	0
2210420H20Rik	chr18	0	0	3
4930445N18Rik	chr18	136	154	154
Zfp516	chr18	78	95	156
4930592I03Rik	chr18	0	1	10
4921531P14Rik	chr18	0	0	2
Tshz1	chr18	94	128	137
Zadh2	chr18	110	141	149
Zfp407	chr18	118	162	174
Cndp1	chr18	0	6	92
Cndp2	chr18	183	185	185
Fam69c	chr18	34	47	76
Cyb5a	chr18	187	188	188
Fbxo15	chr18	0	12	188
Timm21	chr18	184	187	187
Neto1	chr18	26	35	85
Cbln2	chr18	0	51	51
Socs6	chr18	168	181	182
Rttn	chr18	182	186	187
Mir6359	chr18	148	186	186
Cd226	chr18	43	53	68
Dok6	chr18	51	73	120
Tmx3	chr18	177	188	188
1700030N03Rik	chr19	0	0	0
Ighmbp2	chr19	124	128	128
Mrpl21	chr19	124	128	128
Mir6984	chr19	0	0	0
Cpt1a	chr19	106	113	130
Mtl5	chr19	150	155	155
Gal	chr19	15	17	18
Ppp6r3	chr19	151	172	173
Lrp5	chr19	15	25	100
1810055G02Rik	chr19	154	160	161
Suv420h1	chr19	0	71	143
Chka	chr19	160	165	166
Tcirg1	chr19	97	102	102
Ndufs8	chr19	163	172	172
Aldh3b1	chr19	48	56	172
Unc93b1	chr19	85	88	106
Aldh3b3	chr19	0	0	6
Aldh3b2	chr19	5	8	57
Acy3	chr19	4	6	6
Tbx10	chr19	0	0	153
Nudt8	chr19	128	156	156
Doc2g	chr19	0	0	0
Ndufv1	chr19	161	163	163
Gstp1	chr19	108	113	113
Gstp2	chr19	6	7	7
BC021614	chr19	32	59	59
Cabp2	chr19	0	2	2
Cdk2ap2	chr19	147	160	161
Pitpnm1	chr19	9	60	114
Aip	chr19	152	156	161
Tmem134	chr19	135	145	145
Cabp4	chr19	0	0	45
Gpr152	chr19	0	0	10
Coro1b	chr19	117	130	130
Ptprcap	chr19	28	46	47
Rps6kb2	chr19	92	107	107
Carns1	chr19	3	17	163
Tbc1d10c	chr19	42	154	157
Ppp1ca	chr19	124	153	153
Rad9a	chr19	105	111	111
Clcf1	chr19	50	79	84
Clcf1-pold4	chr19	44	79	137
Pold4	chr19	132	134	134
Mir6985	chr19	0	20	20
Ssh3	chr19	84	89	92
Ankrd13d	chr19	124	134	136
Adrbk1	chr19	48	77	125
Kdm2a	chr19	135	151	178
A930001C03Rik	chr19	2	22	42
Rhod	chr19	2	2	45
Syt12	chr19	4	11	33
2010003K11Rik	chr19	0	28	28
Pcx	chr19	180	187	190
Lrfn4	chr19	66	100	100
Mir6986	chr19	0	0	0
Rce1	chr19	114	122	122
Gm960	chr19	2	13	124
Sptbn2	chr19	0	2	61
Rbm4b	chr19	140	149	149
Rbm4	chr19	174	174	174
Gm21992	chr19	163	168	184
Rbm14	chr19	163	168	168
Ccs	chr19	146	152	156
Ccdc87	chr19	147	152	152
Ctsf	chr19	40	48	68
Actn3	chr19	0	166	166
Zdhhc24	chr19	159	166	166
Bbs1	chr19	26	31	38
Dpp3	chr19	143	152	152
Peli3	chr19	89	92	92
Mrpl11	chr19	88	130	130
Npas4	chr19	4	18	18
Slc29a2	chr19	134	147	148
B4gat1	chr19	105	107	122
Brms1	chr19	99	102	106
Rin1	chr19	8	35	47
Cd248	chr19	5	30	30
Tmem151a	chr19	4	7	7
Yif1a	chr19	150	163	163
Cnih2	chr19	19	21	67
Rab1b	chr19	138	141	141
Klc2	chr19	110	130	151
Pacs1	chr19	119	128	133
Sf3b2	chr19	161	169	170
Gal3st3	chr19	0	0	16
Catsper1	chr19	0	0	5
Cst6	chr19	0	21	47
Banf1	chr19	119	136	136
Eif1ad	chr19	119	136	136
D330050I16Rik	chr19	24	134	134
Sart1	chr19	131	134	134
4930481A15Rik	chr19	95	101	103
Drap1	chr19	116	126	126
AI837181	chr19	106	126	126
Fosl1	chr19	91	93	94
Ccdc85b	chr19	132	140	140
Fibp	chr19	71	73	74
Ctsw	chr19	22	23	24
Efemp2	chr19	6	31	35
Mus81	chr19	99	150	150
Cfl1	chr19	109	120	121
1700020D05Rik	chr19	0	0	1
Snx32	chr19	159	167	167
Ovol1	chr19	5	22	23
Ap5b1	chr19	78	124	128
Rnaseh2c	chr19	102	105	105
Kat5	chr19	123	132	136
Rela	chr19	106	119	131
Sipa1	chr19	107	109	122
Mir6987	chr19	0	1	1
Pcnxl3	chr19	144	153	155
Map3k11	chr19	102	153	153
Kcnk7	chr19	34	76	76
Ehbp1l1	chr19	30	47	107
Fam89b	chr19	29	30	69
Sssca1	chr19	63	65	76
Ltbp3	chr19	0	12	57
Scyl1	chr19	119	128	128
Malat1	chr19	31	131	131
Neat1	chr19	85	103	106
Frmd8	chr19	95	107	112
Slc25a45	chr19	2	81	83
Tigd3	chr19	126	139	139
Dpf2	chr19	135	137	137
Cdc42ep2	chr19	118	124	124
Pola2	chr19	95	103	110
Slc22a20	chr19	0	0	8
Gm10814	chr19	0	5	104
Capn1	chr19	81	99	110
Syvn1	chr19	146	150	152
Mir6988	chr19	0	0	0
Mrpl49	chr19	95	106	106
Fau	chr19	103	106	106
Znhit2	chr19	112	118	118
Tm7sf2	chr19	113	127	127
Vps51	chr19	105	107	130
BC048609	chr19	0	0	0
Zfpl1	chr19	112	133	133
Cdca5	chr19	116	133	133
Naaladl1	chr19	1	1	1
Sac3d1	chr19	109	123	123
Snx15	chr19	140	147	152
Arl2	chr19	135	148	148
Batf2	chr19	15	15	16
1700123I01Rik	chr19	0	0	3
Gpha2	chr19	1	2	3
Ppp2r5b	chr19	121	137	137
Atg2a	chr19	143	151	151
Mir194-2	chr19	0	0	0
Mir192	chr19	0	0	0
Ehd1	chr19	115	159	163
Cdc42bpg	chr19	91	118	124
Men1	chr19	141	145	150
Map4k2	chr19	105	114	114
Mir6989	chr19	0	0	0
Sf1	chr19	179	183	183
Pygm	chr19	2	4	67
Rasgrp2	chr19	8	78	78
Nrxn2	chr19	93	110	133
Slc22a12	chr19	0	4	8
Mir5046	chr19	0	1	1
Rps6ka4	chr19	77	95	97
Ccdc88b	chr19	77	79	91
Prdx5	chr19	133	145	145
Trmt112	chr19	133	145	145
Mir6990	chr19	0	0	0
Esrra	chr19	152	177	178
Tex40	chr19	0	1	177
Kcnk4	chr19	0	14	14
Gpr137	chr19	140	142	142
Bad	chr19	132	142	146
Plcb3	chr19	75	80	81
Ppp1r14b	chr19	18	89	100
Fkbp2	chr19	139	178	178
Vegfb	chr19	30	66	66
Dnajc4	chr19	4	149	149
Nudt22	chr19	46	69	150
Trpt1	chr19	64	69	69
Fermt3	chr19	87	99	108
Stip1	chr19	175	189	189
Macrod1	chr19	108	118	144
Flrt1	chr19	2	3	7
Otub1	chr19	133	146	146
Cox8a	chr19	160	169	169
Naa40	chr19	141	146	148
Rcor2	chr19	0	46	54
Mark2	chr19	160	166	169
1700105P06Rik	chr19	128	139	139
AI846148	chr19	132	139	139
2700081O15Rik	chr19	13	86	95
Mir6991	chr19	5	15	15
Rtn3	chr19	154	159	159
Atl3	chr19	154	161	161
Pla2g16	chr19	107	109	118
Lgals12	chr19	3	22	22
Hrasls5	chr19	5	15	16
Slc22a19	chr19	0	0	1
Slc22a26	chr19	0	0	0
Slc22a27	chr19	0	0	18
Slc22a28	chr19	0	0	1
Slc22a29	chr19	0	0	25
Slc22a30	chr19	0	0	0
Slc22a8	chr19	0	49	77
Slc22a6	chr19	0	0	1
9830166K06Rik	chr19	2	31	31
Chrm1	chr19	1	3	57
Slc3a2	chr19	157	163	163
Snhg1	chr19	119	160	160
Snord22	chr19	0	0	0
Wdr74	chr19	113	116	175
1700092M07Rik	chr19	0	175	176
Stx5a	chr19	170	176	176
Mir6992	chr19	0	63	63
LOC102640359	chr19	139	149	149
Nxf1	chr19	145	149	150
Tmem223	chr19	48	50	50
Tmem179b	chr19	139	146	146
Gm2518	chr19	141	146	146
Taf6l	chr19	169	170	174
Polr2g	chr19	108	110	110
Zbtb3	chr19	174	180	180
Ttc9c	chr19	128	180	180
Hnrnpul2	chr19	164	180	180
Bscl2	chr19	121	129	129
Gng3	chr19	3	3	128
Lrrn4cl	chr19	2	3	6
Ubxn1	chr19	146	148	148
Uqcc3	chr19	114	118	118
Lbhd1	chr19	0	2	145
5730408K05Rik	chr19	141	145	145
Mir5136	chr19	141	145	145
1810009A15Rik	chr19	145	145	145
Ints5	chr19	46	49	153
Ganab	chr19	150	153	153
B3gat3	chr19	139	146	146
Rom1	chr19	121	141	141
Eml3	chr19	112	140	164
Mta2	chr19	157	161	162
Tut1	chr19	157	163	178
Eef1g	chr19	174	175	175
Ahnak	chr19	53	70	156
Scgb1a1	chr19	0	0	103
Asrgl1	chr19	123	134	137
Stxbp3-ps	chr19	0	0	0
Incenp	chr19	172	175	175
Fth1	chr19	163	164	164
Best1	chr19	0	24	118
Rab3il1	chr19	113	116	124
Fads3	chr19	60	77	88
Fads2	chr19	68	118	124
Fads1	chr19	146	153	155
Mir6993	chr19	24	37	37
Fen1	chr19	118	143	143
Tmem258	chr19	122	143	143
Myrf	chr19	112	117	120
Dagla	chr19	61	71	134
Syt7	chr19	69	119	137
Lrrc10b	chr19	10	60	60
Ppp1r32	chr19	4	8	9
Sdhaf2	chr19	131	147	149
Cpsf7	chr19	129	147	147
Tmem216	chr19	142	146	146
Tmem138	chr19	160	162	162
Cyb561a3	chr19	142	162	162
Tkfc	chr19	0	96	113
Ddb1	chr19	153	171	171
Vwce	chr19	0	39	82
4930524O05Rik	chr19	1	9	10
Pga5	chr19	0	29	31
2210404E10Rik	chr19	0	0	1
Vps37c	chr19	151	158	164
Cd5	chr19	69	70	78
A430093F15Rik	chr19	20	47	95
Cd6	chr19	18	19	78
Slc15a3	chr19	58	74	75
Tmem132a	chr19	63	67	70
Tmem109	chr19	128	142	166
Prpf19	chr19	164	164	164
Zp1	chr19	0	10	72
Ptgdr2	chr19	0	2	77
Ccdc86	chr19	152	152	154
Ms4a10	chr19	1	2	7
Ms4a15	chr19	0	0	106
Ms4a18	chr19	0	18	27
AW112010	chr19	22	25	35
Ms4a8a	chr19	0	0	1
1700017D01Rik	chr19	2	13	76
1700025F22Rik	chr19	18	20	20
Ms4a13	chr19	1	1	8
4930526L06Rik	chr19	1	1	84
Ms4a1	chr19	12	30	34
Ms4a5	chr19	0	0	3
Ms4a7	chr19	31	32	33
Ms4a4a	chr19	11	13	46
Ms4a4c	chr19	15	19	51
Ms4a4b	chr19	18	18	44
Ms4a6c	chr19	23	27	27
Gm8369	chr19	6	11	61
Ms4a6b	chr19	23	39	40
Ms4a4d	chr19	0	0	69
Ms4a6d	chr19	20	20	69
Ms4a2	chr19	0	0	1
Ms4a3	chr19	4	5	11
Oosp2	chr19	0	1	18
Oosp1	chr19	8	9	9
Oosp3	chr19	0	0	12
Gif	chr19	0	1	3
Mrpl16	chr19	121	125	125
Stx3	chr19	2	94	118
Olfr1417	chr19	0	0	0
Olfr1418	chr19	0	0	0
Olfr1419	chr19	0	0	0
Olfr1420	chr19	0	0	0
Patl1	chr19	167	177	177
Mir6994	chr19	0	0	0
Osbp	chr19	149	193	193
Olfr1423	chr19	0	0	0
Olfr1424	chr19	0	0	0
Olfr1425	chr19	0	0	0
Olfr1426	chr19	0	0	0
Olfr1427	chr19	0	0	0
Olfr1428	chr19	0	0	0
Olfr76	chr19	0	0	0
Olfr1431	chr19	0	0	0
Olfr1432	chr19	0	0	0
Olfr262	chr19	0	0	0
Olfr235	chr19	0	0	0
Olfr1434	chr19	0	0	0
Olfr1436	chr19	0	0	0
Olfr1437	chr19	0	0	0
Olfr1440	chr19	0	0	0
Olfr1441	chr19	0	0	0
Pfpl	chr19	0	29	41
Mpeg1	chr19	8	31	64
Dtx4	chr19	137	170	180
Fam111a	chr19	169	184	184
A330040F15Rik	chr19	11	145	150
Gm4952	chr19	0	0	7
Glyat	chr19	6	6	10
Olfr1442	chr19	0	0	0
Olfr1443	chr19	0	0	0
Keg1	chr19	0	0	5
Cntf	chr19	1	1	44
Zfp91	chr19	161	184	186
Zfp91Cntf	chr19	161	184	186
Lpxn	chr19	9	9	110
Olfr1444	chr19	0	0	0
Olfr1445	chr19	0	0	0
Olfr1446	chr19	0	0	0
Olfr1447	chr19	0	0	0
Olfr1448	chr19	0	0	0
Olfr1449	chr19	0	0	0
Olfr1450	chr19	0	0	0
Olfr1451	chr19	0	0	0
Olfr1453	chr19	0	0	0
Olfr1454	chr19	0	0	0
Olfr1457	chr19	0	0	0
Olfr1459	chr19	0	0	0
Olfr1461	chr19	0	0	0
Olfr1462	chr19	0	0	0
Olfr1463	chr19	0	0	0
Olfr1465	chr19	0	0	0
Olfr1466	chr19	0	0	0
Olfr1467	chr19	0	0	0
Olfr1469	chr19	0	0	0
Olfr1471	chr19	0	0	0
Olfr1472	chr19	0	0	0
Olfr1474	chr19	0	0	0
Olfr1475	chr19	0	0	0
Olfr1477	chr19	0	0	0
Olfr1480	chr19	0	0	0
Olfr1484	chr19	0	0	0
Olfr1487	chr19	0	0	0
Olfr1489	chr19	0	0	0
Olfr1490	chr19	0	0	0
Olfr1491	chr19	0	0	0
Olfr1494	chr19	0	0	0
Olfr1495	chr19	0	0	0
Olfr1496	chr19	0	0	0
Olfr1497	chr19	0	0	0
Olfr1499	chr19	0	0	0
Olfr1500	chr19	0	2	2
Olfr1501	chr19	0	0	0
Olfr1502	chr19	0	0	0
Olfr1504	chr19	0	0	0
Olfr1505	chr19	0	0	0
Tle4	chr19	192	193	193
Psat1	chr19	178	182	182
Cep78	chr19	159	165	165
C130060C02Rik	chr19	159	165	174
Gnaq	chr19	97	157	170
E030024N20Rik	chr19	0	0	56
Mir496b	chr19	0	5	5
Gna14	chr19	117	131	151
Vps13a	chr19	160	178	178
Foxb2	chr19	0	45	61
Prune2	chr19	77	88	175
Gcnt1	chr19	93	112	133
Rfk	chr19	175	177	177
Pcsk5	chr19	41	47	64
Ostf1	chr19	177	181	181
Nmrk1	chr19	173	181	181
Carnmt1	chr19	185	187	188
D030056L22Rik	chr19	171	181	181
Trpm6	chr19	15	18	75
Rorb	chr19	107	126	126
Anxa1	chr19	82	85	105
1500015L24Rik	chr19	16	25	111
E030003E18Rik	chr19	1	3	31
C730002L08Rik	chr19	0	1	29
Aldh1a1	chr19	60	64	64
Aldh1a7	chr19	33	34	45
Tmc1	chr19	0	5	81
4930554I06Rik	chr19	100	103	118
Zfand5	chr19	175	180	181
Gda	chr19	104	112	120
1110059E24Rik	chr19	154	189	189
Abhd17b	chr19	153	189	189
Tmem2	chr19	174	176	178
Trpm3	chr19	33	40	112
Mir204	chr19	0	0	0
Klf9	chr19	145	171	172
Mir1192	chr19	0	6	6
Smc5	chr19	139	150	154
Mamdc2	chr19	20	66	117
1700028P14Rik	chr19	6	6	13
Ptar1	chr19	138	150	151
Apba1	chr19	84	164	171
Fam189a2	chr19	11	26	61
Tjp2	chr19	144	155	169
Fxn	chr19	59	143	155
Fam122a	chr19	150	157	157
Pip5k1b	chr19	51	124	181
Tmem252	chr19	0	0	4
Pgm5	chr19	7	10	88
Foxd4	chr19	0	43	50
Snora19	chr19	0	0	0
Gm38437	chr19	0	0	0
Mir3084-1	chr19	0	0	0
Cbwd1	chr19	174	186	186
Dock8	chr19	104	107	145
Kank1	chr19	24	57	110
Dmrt1	chr19	0	1	52
Dmrt3	chr19	4	24	78
2610016A17Rik	chr19	66	78	78
Dmrt2	chr19	72	78	80
Smarca2	chr19	147	160	161
4931403E22Rik	chr19	0	0	34
Gm815	chr19	0	0	0
Vldlr	chr19	23	33	43
Kcnv2	chr19	0	0	24
Pum3	chr19	175	181	181
C030016D13Rik	chr19	178	181	181
Rfx3	chr19	129	174	177
D930032P07Rik	chr19	14	44	102
Glis3	chr19	75	91	139
Slc1a1	chr19	27	37	46
Plpp6	chr19	120	138	139
4430402I18Rik	chr19	101	138	139
Cdc37l1	chr19	157	161	165
1700018L02Rik	chr19	22	139	139
Ak3	chr19	133	139	142
Gm9895	chr19	111	114	115
Rcl1	chr19	184	190	190
Mir101b	chr19	3	9	9
Jak2	chr19	145	161	170
Insl6	chr19	102	104	107
Rln1	chr19	3	6	6
Plgrkt	chr19	166	167	167
Cd274	chr19	113	122	129
Pdcd1lg2	chr19	0	0	102
A930007I19Rik	chr19	125	159	160
Ric1	chr19	145	159	161
Ermp1	chr19	165	170	170
Mlana	chr19	0	0	101
9930021J03Rik	chr19	84	170	170
Ranbp6	chr19	136	137	137
Il33	chr19	14	22	89
Trpd52l3	chr19	0	1	1
Uhrf2	chr19	163	167	167
Gldc	chr19	2	5	61
Mbl2	chr19	0	0	0
Ppp1r2-ps3	chr19	5	6	6
Dkk1	chr19	1	15	15
Gm6642	chr19	0	0	0
Cstf2t	chr19	187	190	190
8430431K14Rik	chr19	0	0	0
Prkg1	chr19	13	53	190
A1cf	chr19	0	0	66
Asah2	chr19	2	3	44
Sgms1	chr19	144	160	181
2700046G09Rik	chr19	106	135	135
Minpp1	chr19	114	157	159
Papss2	chr19	73	80	98
Atad1	chr19	145	167	167
Pten	chr19	134	158	161
Mir3970	chr19	0	0	0
Rnls	chr19	105	170	174
Lipo1	chr19	0	130	131
Lipf	chr19	0	0	0
Lipk	chr19	4	4	41
Lipn	chr19	22	28	31
Lipm	chr19	0	4	33
Ankrd22	chr19	12	12	58
Stambpl1	chr19	101	132	136
Acta2	chr19	4	46	105
Fas	chr19	112	113	126
Ch25h	chr19	24	74	74
Lipa	chr19	164	165	165
Ifit2	chr19	149	154	156
Ifit3	chr19	21	37	42
Ifit1bl1	chr19	44	72	72
Ifit3b	chr19	36	57	58
Ifit1bl2	chr19	92	99	111
Ifit1	chr19	97	99	101
Slc16a12	chr19	25	43	88
Mir107	chr19	0	0	0
Pank1	chr19	128	178	178
Kif20b	chr19	159	169	169
Mir1950	chr19	0	0	0
Htr7	chr19	9	17	75
Rpp30	chr19	154	160	160
Ankrd1	chr19	2	5	9
Pcgf5	chr19	0	1	165
Hectd2	chr19	76	118	123
1500017E21Rik	chr19	14	14	43
Ppp1r3c	chr19	60	85	85
Tnks2	chr19	135	141	142
Fgfbp3	chr19	39	143	143
Btaf1	chr19	135	155	157
A330032B11Rik	chr19	0	74	108
Cpeb3	chr19	144	154	165
March5	chr19	146	154	154
4931408D14Rik	chr19	0	21	26
Ide	chr19	0	0	67
Kif11	chr19	157	165	167
Hhex	chr19	104	121	122
1700122C19Rik	chr19	0	0	40
Exoc6	chr19	113	135	147
Cyp26c1	chr19	0	0	32
Cyp26a1	chr19	2	7	10
Myof	chr19	33	48	124
Cep55	chr19	162	176	176
Ffar4	chr19	39	48	54
Rbp4	chr19	14	26	26
Pde6c	chr19	0	0	39
Fra10ac1	chr19	157	165	166
Lgi1	chr19	0	6	19
Slc35g1	chr19	131	140	140
Plce1	chr19	0	0	74
Noc3l	chr19	157	163	163
Tbc1d12	chr19	142	152	156
Hells	chr19	142	152	152
Cyp2c55	chr19	0	0	0
Cyp2c65	chr19	0	0	0
Cyp2c66	chr19	0	0	1
Cyp2c53-ps	chr19	0	0	0
Cyp2c29	chr19	0	0	0
Cyp2c38	chr19	0	0	0
Cyp2c39	chr19	0	0	0
Cyp2c67	chr19	0	0	1
Cyp2c68	chr19	0	0	0
Cyp2c40	chr19	0	0	1
Cyp2c69	chr19	0	0	0
Cyp2c37	chr19	0	0	0
Cyp2c54	chr19	0	0	0
Cyp2c50	chr19	0	0	0
Cyp2c70	chr19	0	0	0
Pdlim1	chr19	89	101	132
Sorbs1	chr19	190	190	190
Aldh18a1	chr19	156	163	163
Tctn3	chr19	178	187	187
Entpd1	chr19	182	187	187
Ccnj	chr19	148	155	156
E030044B06Rik	chr19	0	0	137
Mir8092	chr19	116	125	125
Zfp518a	chr19	116	125	125
Blnk	chr19	4	47	112
Dntt	chr19	0	0	80
Opalin	chr19	0	0	83
Tll2	chr19	28	52	88
Tm9sf3	chr19	123	136	136
Pik3ap1	chr19	68	80	139
Lcor	chr19	0	0	2
Mir8091	chr19	0	0	0
Slit1	chr19	1	7	113
Gm19424	chr19	0	29	29
Arhgap19	chr19	170	174	174
Frat1	chr19	144	155	155
Frat2	chr19	134	152	152
Rrp12	chr19	136	140	144
Pgam1	chr19	152	157	158
Exosc1	chr19	171	176	177
Zdhhc16	chr19	171	176	176
Mms19	chr19	168	181	181
Ubtd1	chr19	94	181	181
Ankrd2	chr19	0	105	134
Hoga1	chr19	2	101	101
4933411K16Rik	chr19	0	3	11
Morn4	chr19	28	28	60
Pi4k2a	chr19	168	177	177
Avpi1	chr19	159	168	168
Marveld1	chr19	31	70	90
Zfyve27	chr19	131	140	140
Sfrp5	chr19	0	3	10
Golga7b	chr19	1	30	45
Mir3085	chr19	0	1	1
Crtac1	chr19	26	37	95
R3hcc1l	chr19	157	162	163
Loxl4	chr19	15	17	28
Pyroxd2	chr19	80	100	111
Hps1	chr19	137	165	166
Hpse2	chr19	0	0	139
Cnnm1	chr19	13	16	57
Got1	chr19	184	184	184
Nkx2-3	chr19	0	2	28
Slc25a28	chr19	166	188	188
BC037704	chr19	175	188	188
Entpd7	chr19	181	183	183
Cox15	chr19	137	152	152
Cutc	chr19	134	152	152
Abcc2	chr19	0	0	53
Gm10768	chr19	0	0	2
Dnmbp	chr19	119	122	137
Cpn1	chr19	0	2	59
Cyp2c44	chr19	0	0	23
Erlin1	chr19	114	131	134
Chuk	chr19	135	140	140
Cwf19l1	chr19	91	101	130
Bloc1s2	chr19	107	111	112
Pkd2l1	chr19	2	3	69
Scd3	chr19	0	0	60
Scd2	chr19	35	150	156
Mir5114	chr19	0	1	1
Scd4	chr19	0	18	18
Scd1	chr19	13	80	85
Wnt8b	chr19	0	0	8
Sec31b	chr19	4	51	62
Ndufb8	chr19	113	119	119
Hif1an	chr19	144	147	147
Pax2	chr19	0	2	20
Mir6405	chr19	0	0	0
1700039E22Rik	chr19	8	13	13
Fam178a	chr19	155	163	163
4930414N06Rik	chr19	0	0	2
Sema4g	chr19	3	6	8
Mrpl43	chr19	150	157	157
Peo1	chr19	156	157	157
Lzts2	chr19	17	59	63
Pdzd7	chr19	0	39	83
Sfxn3	chr19	149	156	156
Kazald1	chr19	0	101	107
Tlx1	chr19	0	1	8
Lbx1	chr19	1	2	2
Btrc	chr19	179	185	185
Poll	chr19	105	115	117
Dpcd	chr19	106	115	119
Fbxw4	chr19	71	110	123
4933429K18Rik	chr19	0	0	0
Fgf8	chr19	0	4	15
Npm3	chr19	93	100	100
Mgea5	chr19	56	178	178
Kcnip2	chr19	61	70	105
9130011E15Rik	chr19	141	148	156
Hps6	chr19	135	138	138
Ldb1	chr19	136	141	144
Pprc1	chr19	156	159	159
Nolc1	chr19	159	161	162
Elovl3	chr19	19	20	79
Pitx3	chr19	4	29	101
Gbf1	chr19	161	190	190
Nfkb2	chr19	117	125	135
Psd	chr19	2	89	104
Fbxl15	chr19	99	139	140
Cuedc2	chr19	118	126	135
Mir146b	chr19	0	6	16
2310034G01Rik	chr19	93	104	104
Tmem180	chr19	92	97	102
Actr1a	chr19	101	175	175
Sufu	chr19	145	148	161
Trim8	chr19	3	12	119
Arl3	chr19	141	173	173
Sfxn2	chr19	162	173	174
Wbp1l	chr19	157	174	174
Cyp17a1	chr19	0	0	24
Borcs7	chr19	92	127	131
As3mt	chr19	11	33	55
Cnnm2	chr19	168	186	186
Nt5c2	chr19	109	140	154
Ina	chr19	10	34	36
Pcgf6	chr19	115	128	128
Taf5	chr19	116	138	138
Usmg5	chr19	149	164	164
Pdcd11	chr19	163	164	164
Calhm2	chr19	56	78	95
Calhm1	chr19	0	0	10
Neurl1a	chr19	40	51	111
Mir6995	chr19	0	0	0
Sh3pxd2a	chr19	68	83	155
Gm19557	chr19	34	52	55
Obfc1	chr19	137	147	155
Slk	chr19	30	139	139
Col17a1	chr19	3	3	55
Sfr1	chr19	174	184	184
Mir8090	chr19	19	22	22
Cfap43	chr19	87	89	94
Gsto1	chr19	126	139	175
Gsto2	chr19	168	171	172
Itprip	chr19	117	130	138
Cfap58	chr19	99	105	134
Sorcs3	chr19	0	4	63
Sorcs1	chr19	38	44	75
Ins1	chr19	0	0	0
AA387883	chr19	10	10	10
Mir6407	chr19	1	2	2
Xpnpep1	chr19	184	187	188
1700054A03Rik	chr19	3	18	37
Add3	chr19	165	180	180
1700001K23Rik	chr19	0	1	79
Mxi1	chr19	127	137	161
Smndc1	chr19	165	187	187
Mirt1	chr19	89	92	106
Dusp5	chr19	122	157	158
Smc3	chr19	125	183	183
Rbm20	chr19	28	49	170
Pdcd4	chr19	164	169	172
Shoc2	chr19	173	184	184
Bbip1	chr19	178	184	184
Adra2a	chr19	16	31	53
Gpam	chr19	132	143	143
Tectb	chr19	0	0	0
Mir6715	chr19	0	0	0
Gucy2g	chr19	0	0	159
Acsl5	chr19	37	137	142
Zdhhc6	chr19	101	145	146
Vti1a	chr19	102	145	168
4930552P12Rik	chr19	0	26	109
Tcf7l2	chr19	94	112	135
Habp2	chr19	0	2	70
Nrap	chr19	1	2	80
Casp7	chr19	73	107	118
Plekhs1	chr19	0	0	51
Dclre1a	chr19	58	134	134
Nhlrc2	chr19	79	134	145
Adrb1	chr19	0	32	41
Ccdc186	chr19	2	4	80
Tdrd1	chr19	0	0	32
Vwa2	chr19	12	32	36
Afap1l2	chr19	4	11	64
Ablim1	chr19	85	91	114
4930449E18Rik	chr19	0	53	53
B230217O12Rik	chr19	155	164	168
Fam160b1	chr19	143	164	166
Trub1	chr19	156	162	166
6720468P15Rik	chr19	0	18	18
Atrnl1	chr19	112	158	171
Mir5623	chr19	0	0	0
Gm10007	chr19	6	24	24
Gfra1	chr19	34	63	125
Ccdc172	chr19	0	0	43
1810007D17Rik	chr19	0	0	18
Pnlip	chr19	0	0	3
1810018F18Rik	chr19	0	1	1
Pnliprp1	chr19	5	7	10
Pnliprp2	chr19	1	2	7
1700019N19Rik	chr19	2	8	9
Hspa12a	chr19	38	50	65
Mir3086	chr19	13	40	40
Eno4	chr19	145	164	164
Shtn1	chr19	0	79	115
Vax1	chr19	1	3	12
Kcnk18	chr19	0	0	0
Slc18a2	chr19	25	33	59
Pdzd8	chr19	129	145	149
Emx2os	chr19	1	7	33
Emx2	chr19	0	7	15
2700089I24Rik	chr19	0	0	25
Rab11fip2	chr19	166	171	171
E330013P04Rik	chr19	94	98	112
Fam204a	chr19	156	160	160
Prlhr	chr19	0	89	89
Cacul1	chr19	174	178	178
Nanos1	chr19	163	167	167
Eif3a	chr19	160	169	169
Fam45a	chr19	164	166	166
Sfxn4	chr19	167	168	168
Prdx3	chr19	179	181	181
Grk5	chr19	143	176	182
Zfp950	chr19	165	169	169
Gm7102	chr19	0	3	3
Csf2ra	chr19	20	130	134
Zfy1	chrY	0	0	0
Uba1y	chrY	0	0	0
Kdm5d	chrY	0	0	0
Eif2s3y	chrY	25	41	41
Tspy-ps	chrY	0	0	0
Uty	chrY	43	45	46
Ddx3y	chrY	44	46	46
Usp9y	chrY	0	0	0
Zfy2	chrY	0	0	0
Gm16501	chrY	0	0	0
Gm6026	chrY	0	0	0
Sry	chrY	0	0	0
Gm10256	chrY	0	0	0
Gm10352	chrY	0	0	0
Gm21677	chrY	0	0	0
Gm21693	chrY	0	0	0
