name2	chrom
Rpl36	chr17
Lonp1	chr17
Catsperd	chr17
Ranbp3	chr17
Vmac	chr17
Ndufa11	chr17
Fut4-ps1	chr17
Nrtn	chr17
Dus3l	chr17
Prr22	chr17
Rfx2	chr17
Acsbg2	chr17
1700061G19Rik	chr17
Mllt1	chr17
Acer1	chr17
Clpp	chr17
Alkbh7	chr17
Pspn	chr17
Gtf2f1	chr17
Khsrp	chr17
Slc25a41	chr17
Slc25a23	chr17
Crb3	chr17
Dennd1c	chr17
Tubb4a	chr17
Tnfsf9	chr17
Gm11110	chr17
Cd70	chr17
Tnfsf14	chr17
Mir6978	chr17
C3	chr17
Gpr108	chr17
Trip10	chr17
Vav1	chr17
Adgre1	chr17
Vmn2r120	chr17
Cntnap5c	chr17
Pdzph1	chr17
Nudt12	chr17
Efna5	chr17
4930405O22Rik	chr17
Fbxl17	chr17
Fer	chr17
1110058D11Rik	chr17
Pja2	chr17
Mir6420	chr17
AU016765	chr17
Man2a1	chr17
Dreh	chr17
Tmem232	chr17
Vapa	chr17
Txndc2	chr17
Rab31	chr17
Ppp4r1	chr17
Ralbp1	chr17
Twsg1	chr17
Ankrd12	chr17
Ndufv2	chr17
Wash1	chr17
Ddx11	chr17
Mtcl1	chr17
Rab12	chr17
Themis3	chr17
Mir5709	chr17
Ptprm	chr17
Lrrc30	chr17
Lama1	chr17
Arhgap28	chr17
L3mbtl4	chr17
Tmem200c	chr17
Epb41l3	chr17
2410021H03Rik	chr17
Zbtb14	chr17
C030034I22Rik	chr17
A330050F15Rik	chr17
Dlgap1	chr17
Tgif1	chr17
Myl12b	chr17
Myl12a	chr17
Myom1	chr17
Lpin2	chr17
Emilin2	chr17
Gm4566	chr17
Smchd1	chr17
Ndc80	chr17
Spdya	chr17
Trmt61b	chr17
Wdr43	chr17
Snord92	chr17
Snord53	chr17
Fam179a	chr17
BC027072	chr17
Clip4	chr17
Alk	chr17
Ypel5	chr17
Lbh	chr17
Lclat1	chr17
Capn13	chr17
Galnt14	chr17
Ehd3	chr17
Xdh	chr17
Srd5a2	chr17
Memo1	chr17
Dpy30	chr17
Spast	chr17
Slc30a6	chr17
Nlrc4	chr17
Yipf4	chr17
Birc6	chr17
Ttc27	chr17
Ltbp1	chr17
Rasgrp3	chr17
Fam98a	chr17
Gm4710	chr17
Crim1	chr17
Fez2	chr17
Vit	chr17
Strn	chr17
Heatr5b	chr17
Gpatch11	chr17
Gm6548	chr17
Eif2ak2	chr17
Sult6b1	chr17
Cebpzos	chr17
Cebpz	chr17
Ndufaf7	chr17
Prkd3	chr17
Qpct	chr17
Cdc42ep3	chr17
4930429F11Rik	chr17
Gm10494	chr17
Rmdn2	chr17
Cyp1b1	chr17
Atl2	chr17
Hnrnpll	chr17
Galm	chr17
Srsf7	chr17
Ttc39d	chr17
Gemin6	chr17
Morn2	chr17
Dhx57	chr17
Arhgef33	chr17
Gm10190	chr17
Sos1	chr17
Cdkl4	chr17
Map4k3	chr17
C230072F16Rik	chr17
Tmem178	chr17
Thumpd2	chr17
Slc8a1	chr17
Gm19689	chr17
Pkdcc	chr17
Eml4	chr17
Cox7a2l	chr17
Kcng3	chr17
Mta3	chr17
Haao	chr17
8430430B14Rik	chr17
4933433H22Rik	chr17
Zfp36l2	chr17
Thada	chr17
Plekhh2	chr17
Dync2li1	chr17
Abcg8	chr17
Abcg5	chr17
Lrpprc	chr17
Ppm1b	chr17
1110020A21Rik	chr17
Slc3a1	chr17
Prepl	chr17
Camkmt	chr17
Six3os1	chr17
Six3	chr17
Six2	chr17
Srbd1	chr17
Prkce	chr17
2010106C02Rik	chr17
Epas1	chr17
Tmem247	chr17
Atp6v1e2	chr17
Rhoq	chr17
Pigf	chr17
Cript	chr17
Socs5	chr17
C330024C12Rik	chr17
Mcfd2	chr17
4833418N02Rik	chr17
Ttc7	chr17
1700011E24Rik	chr17
Calm2	chr17
Epcam	chr17
Msh2	chr17
Kcnk12	chr17
Msh6	chr17
Fbxo11	chr17
Gm4832	chr17
Foxn2	chr17
Ppp1r21	chr17
Ston1	chr17
Gtf2a1l	chr17
Lhcgr	chr17
Fshr	chr17
4933400B14Rik	chr17
Gm4719	chr17
4930480K15Rik	chr17
Nrxn1	chr17
Adcyap1	chr17
Mettl4	chr17
2700099C18Rik	chr17
Gm1976	chr17
2610044O15Rik8	chr17
Vmn1r238	chr18
Crem	chr18
Gm6225	chr18
Cul2	chr18
Bambi	chr18
Lyzl1	chr18
Map3k8	chr18
4833419F23Rik	chr18
Mtpap	chr18
9430020K01Rik	chr18
Gm10556	chr18
Svil	chr18
Zfp438	chr18
Zeb1	chr18
Gm10125	chr18
Arhgap12	chr18
Kif5b	chr18
Mir1893	chr18
Epc1	chr18
4921524L21Rik	chr18
Rab18	chr18
Mkx	chr18
Armc4	chr18
Mpp7	chr18
Wac	chr18
Fzd8	chr18
Gjd4	chr18
Ccny	chr18
Cetn1	chr18
Colec12	chr18
Thoc1	chr18
Usp14	chr18
Rock1	chr18
Greb1l	chr18
Esco1	chr18
Snrpd1	chr18
Abhd3	chr18
4930563E18Rik	chr18
Mib1	chr18
Mir133a-1	chr18
Mir1b	chr18
Mir1a-2	chr18
Gata6	chr18
1010001N08Rik	chr18
Rbbp8	chr18
Cables1	chr18
Gm6277	chr18
Mir1901	chr18
Tmem241	chr18
Riok3	chr18
3110002H16Rik	chr18
Npc1	chr18
Ankrd29	chr18
Lama3	chr18
Ttc39c	chr18
Mir1948	chr18
Cabyr	chr18
Osbpl1a	chr18
Impact	chr18
Hrh4	chr18
Zfp521	chr18
8430422H06Rik	chr18
Ss18	chr18
Psma8	chr18
Taf4b	chr18
4933424G05Rik	chr18
Kctd1	chr18
Aqp4	chr18
Chst9	chr18
Cdh2	chr18
Gm15328	chr18
1700001G01Rik	chr18
4921533I20Rik	chr18
4930545E07Rik	chr18
Dsc3	chr18
Dsc2	chr18
Dsc1	chr18
Dsg1c	chr18
Dsg1a	chr18
Dsg1b	chr18
Dsg4	chr18
Dsg3	chr18
Dsg2	chr18
Ttr	chr18
B4galt6	chr18
Trappc8	chr18
Rnf125	chr18
Rnf138	chr18
Mep1b	chr18
Garem	chr18
4930426D05Rik	chr18
Klhl14	chr18
Ccdc178	chr18
Asxl3	chr18
Nol4	chr18
Gm7788	chr18
Dtna	chr18
Gm15972	chr18
Mapre2	chr18
Mir6360	chr18
Zfp397	chr18
Zfp35	chr18
Zfp24	chr18
Ino80c	chr18
Galnt1	chr18
Mir187	chr18
2700062C07Rik	chr18
Rprd1a	chr18
Slc39a6	chr18
Elp2	chr18
Mocos	chr18
Fhod3	chr18
Tpgs2	chr18
AW554918	chr18
Celf4	chr18
4930474G06Rik	chr18
4930527G23Rik	chr18
4930578E11Rik	chr18
Pik3c3	chr18
Rit2	chr18
Syt4	chr18
Slc25a46	chr18
Sap130	chr18
Ammecr1l	chr18
Polr2d	chr18
Wdr33	chr18
Sft2d3	chr18
Lims2	chr18
Gpr17	chr18
Myo7b	chr18
Iws1	chr18
Proc	chr18
Map3k2	chr18
Ercc3	chr18
Bin1	chr18
A830052D11Rik	chr18
Gypc	chr18
Tslp	chr18
Wdr36	chr18
4930455D15Rik	chr18
Mir6361	chr18
Camk4	chr18
Stard4	chr18
Nrep	chr18
Gm10549	chr18
Epb41l4aos	chr18
Epb41l4a	chr18
Apc	chr18
Gm10548	chr18
Srp19	chr18
Reep5	chr18
Pkd2l2	chr18
Fam13b	chr18
Wnt8a	chr18
Nme5	chr18
4933408B17Rik	chr18
Kif20a	chr18
Brd8	chr18
Cdc23	chr18
Gfra3	chr18
Cdc25c	chr18
Fam53c	chr18
Kdm3b	chr18
Reep2	chr18
Egr1	chr18
Etf1	chr18
Hspa9	chr18
Ctnna1	chr18
Lrrtm2	chr18
Sil1	chr18
Snhg4	chr18
Mir1949	chr18
Snora74a	chr18
Matr3	chr18
Paip2	chr18
Slc23a1	chr18
Mzb1	chr18
Prob1	chr18
Spata24	chr18
Dnajc18	chr18
Ecscr	chr18
1700066B19Rik	chr18
Tmem173	chr18
Ube2d2a	chr18
Cxxc5	chr18
Psd2	chr18
4930471G03Rik	chr18
Nrg2	chr18
Pura	chr18
Igip	chr18
Cystm1	chr18
Pfdn1	chr18
Hbegf	chr18
Slc4a9	chr18
Ankhd1	chr18
Eif4ebp3	chr18
Sra1	chr18
Slc35a4	chr18
Apbb3	chr18
E230025N22Rik	chr18
Cd14	chr18
Tmco6	chr18
Ndufa2	chr18
Ik	chr18
Wdr55	chr18
Dnd1	chr18
Hars	chr18
Hars2	chr18
Zmat2	chr18
Vaultrc5	chr18
Gm6756	chr18
Pcdha1	chr18
Pcdha2	chr18
Pcdha3	chr18
Gm37013	chr18
Pcdha4	chr18
Pcdha5	chr18
Gm38666	chr18
Pcdha6	chr18
Pcdha7-g	chr18
Pcdha7	chr18
Pcdha8	chr18
Pcdha9	chr18
Pcdha10	chr18
Pcdha11	chr18
Pcdha12	chr18
Pcdhac1	chr18
Pcdhac2	chr18
Pcdhb1	chr18
Pcdhb2	chr18
Pcdhb3	chr18
Pcdhb4	chr18
Pcdhb5	chr18
Pcdhb6	chr18
Pcdhb7	chr18
Pcdhb8	chr18
Pcdhb9	chr18
Pcdhb10	chr18
Pcdhb11	chr18
Pcdhb12	chr18
Pcdhb13	chr18
Pcdhb14	chr18
Pcdhb15	chr18
Pcdhb16	chr18
Pcdhb17	chr18
Pcdhb18	chr18
Pcdhb19	chr18
Pcdhb20	chr18
Pcdhb21	chr18
Pcdhb22	chr18
Slc25a2	chr18
Taf7	chr18
Pcdhga1	chr18
Pcdhga2	chr18
Pcdhga3	chr18
Pcdhgb1	chr18
Pcdhga4	chr18
Pcdhgb2	chr18
Pcdhga5	chr18
Pcdhga6	chr18
Pcdhga7	chr18
Pcdhgb4	chr18
Pcdhga8	chr18
Pcdhgb5	chr18
Pcdhga9	chr18
Pcdhgb6	chr18
Pcdhga10	chr18
Pcdhgb7	chr18
Pcdhga11	chr18
Pcdhgb8	chr18
Pcdhga12	chr18
Pcdhgc3	chr18
Pcdhgc4	chr18
Pcdhgc5	chr18
Mir6979	chr18
Diaph1	chr18
Hdac3	chr18
Rell2	chr18
Fchsd1	chr18
Mir6981	chr18
Mir6980	chr18
Arap3	chr18
Pcdh1	chr18
1700086O06Rik	chr18
0610009O20Rik	chr18
Pcdh12	chr18
Rnf14	chr18
Gnpda1	chr18
Ndfip1	chr18
Spry4	chr18
Gm5820	chr18
Fgf1	chr18
Arhgap26	chr18
Nr3c1	chr18
Pabpc2	chr18
Yipf5	chr18
2900055J20Rik	chr18
Kctd16	chr18
Prelid2	chr18
Grxcr2	chr18
Sh3rf2	chr18
Plac8l1	chr18
Lars	chr18
Gm4013	chr18
Rbm27	chr18
Pou4f3	chr18
Tcerg1	chr18
Gpr151	chr18
Ppp2r2b	chr18
Stk32a	chr18
Dpysl3	chr18
Jakmip2	chr18
Spink1	chr18
Scgb3a2	chr18
Gm94	chr18
Spink5	chr18
Spink14	chr18
Spink6	chr18
Spink12	chr18
Gm10267	chr18
Spinkl	chr18
Spink11	chr18
Npy6r	chr18
Myot	chr18
Dcp2	chr18
A930012L18Rik	chr18
Mcc	chr18
Ythdc2	chr18
Kcnn2	chr18
A330093E20Rik	chr18
Trim36	chr18
Pggt1b	chr18
Ccdc112	chr18
Mospd4	chr18
Fem1c	chr18
Ticam2	chr18
Tmed7	chr18
Eif1a	chr18
Cdo1	chr18
Atg12	chr18
Ap3s1	chr18
Lvrn	chr18
Arl14epl	chr18
Commd10	chr18
Sema6a	chr18
9130209A04Rik	chr18
Gm5095	chr18
G630055G22Rik	chr18
1700044K03Rik	chr18
Dtwd2	chr18
1700065O20Rik	chr18
Dmxl1	chr18
Tnfaip8	chr18
Hsd17b4	chr18
Fam170a	chr18
Hdhd1a	chr18
Prr16	chr18
Ftmt	chr18
Srfbp1	chr18
Lox	chr18
Zfp474	chr18
1700034E13Rik	chr18
Gykl1	chr18
Sncaip	chr18
Snx2	chr18
Snx24	chr18
Ppic	chr18
Prdm6	chr18
Gm19466	chr18
Cep120	chr18
Csnk1g3	chr18
Redrum	chr18
9330117O12Rik	chr18
Zfp608	chr18
Gramd3	chr18
Mir1258	chr18
Aldh7a1	chr18
Phax	chr18
Tex43	chr18
Lmnb1	chr18
March3	chr18
Gm10536	chr18
C330018D20Rik	chr18
Megf10	chr18
Prrc1	chr18
Ctxn3	chr18
1700066O22Rik	chr18
1700011I03Rik	chr18
4930511M06Rik	chr18
2210409D07Rik	chr18
Slc12a2	chr18
Fbn2	chr18
Slc27a6	chr18
Isoc1	chr18
Adamts19	chr18
A730017C20Rik	chr18
Chsy3	chr18
Mir6355	chr18
Gm4951	chr18
Gm4841	chr18
F830016B08Rik	chr18
Iigp1	chr18
Smim3	chr18
Dctn4	chr18
Rbm22	chr18
Myoz3	chr18
Synpo	chr18
G630071F17Rik	chr18
Ndst1	chr18
Rps14	chr18
Cd74	chr18
Mir5107	chr18
Tcof1	chr18
Arsi	chr18
Camk2a	chr18
Mir7220	chr18
Mir6982	chr18
Slc6a7	chr18
Cdx1	chr18
Pdgfrb	chr18
Csf1r	chr18
Mir6983	chr18
Hmgxb3	chr18
Slc26a2	chr18
Pde6a	chr18
Mir378a	chr18
Ppargc1b	chr18
A530050N04Rik	chr18
Arhgef37	chr18
Csnk1a1	chr18
Bvht	chr18
Mir145a	chr18
Mir143	chr18
Mir143hg	chr18
Il17b	chr18
Pcyox1l	chr18
Grpel2	chr18
1500015A07Rik	chr18
Afap1l1	chr18
Ablim3	chr18
Sh3tc2	chr18
Adrb2	chr18
Htr4	chr18
Fbxo38	chr18
Spink10	chr18
Spink7	chr18
Spink13	chr18
2700046A07Rik	chr18
Apcdd1	chr18
Napg	chr18
Piezo2	chr18
Txnl1	chr18
Wdr7	chr18
St8sia3	chr18
St8sia3os	chr18
Onecut2	chr18
Fech	chr18
Nars	chr18
Atp8b1	chr18
Nedd4l	chr18
Mir122	chr18
Alpk2	chr18
Malt1	chr18
Zfp532	chr18
Oacyl	chr18
Sec11c	chr18
Grp	chr18
Rax	chr18
Cplx4	chr18
Lman1	chr18
Mir694	chr18
Ccbe1	chr18
Pmaip1	chr18
Gm9926	chr18
Mc4r	chr18
Gm19784	chr18
Gnal	chr18
Chmp1b	chr18
Mppe1	chr18
Impa2	chr18
Cidea	chr18
B430212C06Rik	chr18
Tubb6	chr18
Afg3l2	chr18
Slmo1	chr18
Spire1	chr18
Cep76	chr18
Psmg2	chr18
Ptpn2	chr18
Seh1l	chr18
4930549G23Rik	chr18
Cep192	chr18
Ldlrad4	chr18
Mir7219	chr18
Fam210a	chr18
Rnmt	chr18
Mc5r	chr18
Mc2r	chr18
Mir6356	chr18
4930546C10Rik	chr18
Mir145b	chr18
Tcf4	chr18
Ccdc68	chr18
Rab27b	chr18
Dynap	chr18
Stard6	chr18
4930503L19Rik	chr18
Mir6357	chr18
Poli	chr18
Mbd2	chr18
Dcc	chr18
Mex3c	chr18
Smad4	chr18
Elac1	chr18
Me2	chr18
Mro	chr18
D730045A05Rik	chr18
Mapk4	chr18
Ska1	chr18
Cxxc1	chr18
Mbd1	chr18
Cfap53	chr18
Myo5b	chr18
1700120E14Rik	chr18
Scarna17	chr18
Acaa2	chr18
Lipg	chr18
9030625G05Rik	chr18
Rpl17	chr18
BC031181	chr18
Dym	chr18
2010010A06Rik	chr18
Smad7	chr18
Gm10532	chr18
Ctif	chr18
Zbtb7c	chr18
2900057B20Rik	chr18
Mir6358	chr18
Smad2	chr18
Skor2	chr18
Ier3ip1	chr18
Hdhd2	chr18
Katnal2	chr18
Pias2	chr18
St8sia5	chr18
Loxhd1	chr18
Rnf165	chr18
8030462N17Rik	chr18
4930465K10Rik	chr18
Haus1	chr18
Atp5a1	chr18
Pstpip2	chr18
Epg5	chr18
Siglec15	chr18
Slc14a1	chr18
Slc14a2	chr18
Setbp1	chr18
Pard6g	chr18
Adnp2	chr18
LOC105246506	chr18
Rbfa	chr18
Txnl4a	chr18
Hsbp1l1	chr18
Pqlc1	chr18
Kcng2	chr18
Ctdp1	chr18
Gm2176	chr18
Nfatc1	chr18
Atp9b	chr18
Sall3	chr18
Mir5127	chr18
Galr1	chr18
Mbp	chr18
Zfp236	chr18
Mir5112	chr18
2210420H20Rik	chr18
4930445N18Rik	chr18
Zfp516	chr18
4930592I03Rik	chr18
4921531P14Rik	chr18
Tshz1	chr18
Zadh2	chr18
Zfp407	chr18
Cndp1	chr18
Cndp2	chr18
Fam69c	chr18
Cyb5a	chr18
Fbxo15	chr18
Timm21	chr18
Neto1	chr18
Cbln2	chr18
Socs6	chr18
Rttn	chr18
Mir6359	chr18
Cd226	chr18
Dok6	chr18
Tmx3	chr18
1700030N03Rik	chr19
Ighmbp2	chr19
Mrpl21	chr19
Mir6984	chr19
Cpt1a	chr19
Mtl5	chr19
Gal	chr19
Ppp6r3	chr19
Lrp5	chr19
1810055G02Rik	chr19
Suv420h1	chr19
Chka	chr19
Tcirg1	chr19
Ndufs8	chr19
Aldh3b1	chr19
Unc93b1	chr19
Aldh3b3	chr19
Aldh3b2	chr19
Acy3	chr19
Tbx10	chr19
Nudt8	chr19
Doc2g	chr19
Ndufv1	chr19
Gstp1	chr19
Gstp2	chr19
BC021614	chr19
Cabp2	chr19
Cdk2ap2	chr19
Pitpnm1	chr19
Aip	chr19
Tmem134	chr19
Cabp4	chr19
Gpr152	chr19
Coro1b	chr19
Ptprcap	chr19
Rps6kb2	chr19
Carns1	chr19
Tbc1d10c	chr19
Ppp1ca	chr19
Rad9a	chr19
Clcf1	chr19
Clcf1-pold4	chr19
Pold4	chr19
Mir6985	chr19
Ssh3	chr19
Ankrd13d	chr19
Adrbk1	chr19
Kdm2a	chr19
A930001C03Rik	chr19
Rhod	chr19
Syt12	chr19
2010003K11Rik	chr19
Pcx	chr19
Lrfn4	chr19
Mir6986	chr19
Rce1	chr19
Gm960	chr19
Sptbn2	chr19
Rbm4b	chr19
Rbm4	chr19
Gm21992	chr19
Rbm14	chr19
Ccs	chr19
Ccdc87	chr19
Ctsf	chr19
Actn3	chr19
Zdhhc24	chr19
Bbs1	chr19
Dpp3	chr19
Peli3	chr19
Mrpl11	chr19
Npas4	chr19
Slc29a2	chr19
B4gat1	chr19
Brms1	chr19
Rin1	chr19
Cd248	chr19
Tmem151a	chr19
Yif1a	chr19
Cnih2	chr19
Rab1b	chr19
Klc2	chr19
Pacs1	chr19
Sf3b2	chr19
Gal3st3	chr19
Catsper1	chr19
Cst6	chr19
Banf1	chr19
Eif1ad	chr19
D330050I16Rik	chr19
Sart1	chr19
4930481A15Rik	chr19
Drap1	chr19
AI837181	chr19
Fosl1	chr19
Ccdc85b	chr19
Fibp	chr19
Ctsw	chr19
Efemp2	chr19
Mus81	chr19
Cfl1	chr19
1700020D05Rik	chr19
Snx32	chr19
Ovol1	chr19
Ap5b1	chr19
Rnaseh2c	chr19
Kat5	chr19
Rela	chr19
Sipa1	chr19
Mir6987	chr19
Pcnxl3	chr19
Map3k11	chr19
Kcnk7	chr19
Ehbp1l1	chr19
Fam89b	chr19
Sssca1	chr19
Ltbp3	chr19
Scyl1	chr19
Malat1	chr19
Neat1	chr19
Frmd8	chr19
Slc25a45	chr19
Tigd3	chr19
Dpf2	chr19
Cdc42ep2	chr19
Pola2	chr19
Slc22a20	chr19
Gm10814	chr19
Capn1	chr19
Syvn1	chr19
Mir6988	chr19
Mrpl49	chr19
Fau	chr19
Znhit2	chr19
Tm7sf2	chr19
Vps51	chr19
BC048609	chr19
Zfpl1	chr19
Cdca5	chr19
Naaladl1	chr19
Sac3d1	chr19
Snx15	chr19
Arl2	chr19
Batf2	chr19
1700123I01Rik	chr19
Gpha2	chr19
Ppp2r5b	chr19
Atg2a	chr19
Mir194-2	chr19
Mir192	chr19
Ehd1	chr19
Cdc42bpg	chr19
Men1	chr19
Map4k2	chr19
Mir6989	chr19
Sf1	chr19
Pygm	chr19
Rasgrp2	chr19
Nrxn2	chr19
Slc22a12	chr19
Mir5046	chr19
Rps6ka4	chr19
Ccdc88b	chr19
Prdx5	chr19
Trmt112	chr19
Mir6990	chr19
Esrra	chr19
Tex40	chr19
Kcnk4	chr19
Gpr137	chr19
Bad	chr19
Plcb3	chr19
Ppp1r14b	chr19
Fkbp2	chr19
Vegfb	chr19
Dnajc4	chr19
Nudt22	chr19
Trpt1	chr19
Fermt3	chr19
Stip1	chr19
Macrod1	chr19
Flrt1	chr19
Otub1	chr19
Cox8a	chr19
Naa40	chr19
Rcor2	chr19
Mark2	chr19
1700105P06Rik	chr19
AI846148	chr19
2700081O15Rik	chr19
Mir6991	chr19
Rtn3	chr19
Atl3	chr19
Pla2g16	chr19
Lgals12	chr19
Hrasls5	chr19
Slc22a19	chr19
Slc22a26	chr19
Slc22a27	chr19
Slc22a28	chr19
Slc22a29	chr19
Slc22a30	chr19
Slc22a8	chr19
Slc22a6	chr19
9830166K06Rik	chr19
Chrm1	chr19
Slc3a2	chr19
Snhg1	chr19
Snord22	chr19
Wdr74	chr19
1700092M07Rik	chr19
Stx5a	chr19
Mir6992	chr19
LOC102640359	chr19
Nxf1	chr19
Tmem223	chr19
Tmem179b	chr19
Gm2518	chr19
Taf6l	chr19
Polr2g	chr19
Zbtb3	chr19
Ttc9c	chr19
Hnrnpul2	chr19
Bscl2	chr19
Gng3	chr19
Lrrn4cl	chr19
Ubxn1	chr19
Uqcc3	chr19
Lbhd1	chr19
5730408K05Rik	chr19
Mir5136	chr19
1810009A15Rik	chr19
Ints5	chr19
Ganab	chr19
B3gat3	chr19
Rom1	chr19
Eml3	chr19
Mta2	chr19
Tut1	chr19
Eef1g	chr19
Ahnak	chr19
Scgb1a1	chr19
Asrgl1	chr19
Stxbp3-ps	chr19
Incenp	chr19
Fth1	chr19
Best1	chr19
Rab3il1	chr19
Fads3	chr19
Fads2	chr19
Fads1	chr19
Mir6993	chr19
Fen1	chr19
Tmem258	chr19
Myrf	chr19
Dagla	chr19
Syt7	chr19
Lrrc10b	chr19
Ppp1r32	chr19
Sdhaf2	chr19
Cpsf7	chr19
Tmem216	chr19
Tmem138	chr19
Cyb561a3	chr19
Tkfc	chr19
Ddb1	chr19
Vwce	chr19
4930524O05Rik	chr19
Pga5	chr19
2210404E10Rik	chr19
Vps37c	chr19
Cd5	chr19
A430093F15Rik	chr19
Cd6	chr19
Slc15a3	chr19
Tmem132a	chr19
Tmem109	chr19
Prpf19	chr19
Zp1	chr19
Ptgdr2	chr19
Ccdc86	chr19
Ms4a10	chr19
Ms4a15	chr19
Ms4a18	chr19
AW112010	chr19
Ms4a8a	chr19
1700017D01Rik	chr19
1700025F22Rik	chr19
Ms4a13	chr19
4930526L06Rik	chr19
Ms4a1	chr19
Ms4a5	chr19
Ms4a7	chr19
Ms4a4a	chr19
Ms4a4c	chr19
Ms4a4b	chr19
Ms4a6c	chr19
Gm8369	chr19
Ms4a6b	chr19
Ms4a4d	chr19
Ms4a6d	chr19
Ms4a2	chr19
Ms4a3	chr19
Oosp2	chr19
Oosp1	chr19
Oosp3	chr19
Gif	chr19
Mrpl16	chr19
Stx3	chr19
Olfr1417	chr19
Olfr1418	chr19
Olfr1419	chr19
Olfr1420	chr19
Patl1	chr19
Mir6994	chr19
Osbp	chr19
Olfr1423	chr19
Olfr1424	chr19
Olfr1425	chr19
Olfr1426	chr19
Olfr1427	chr19
Olfr1428	chr19
Olfr76	chr19
Olfr1431	chr19
Olfr1432	chr19
Olfr262	chr19
Olfr235	chr19
Olfr1434	chr19
Olfr1436	chr19
Olfr1437	chr19
Olfr1440	chr19
Olfr1441	chr19
Pfpl	chr19
Mpeg1	chr19
Dtx4	chr19
Fam111a	chr19
A330040F15Rik	chr19
Gm4952	chr19
Glyat	chr19
Olfr1442	chr19
Olfr1443	chr19
Keg1	chr19
Cntf	chr19
Zfp91	chr19
Zfp91Cntf	chr19
Lpxn	chr19
Olfr1444	chr19
Olfr1445	chr19
Olfr1446	chr19
Olfr1447	chr19
Olfr1448	chr19
Olfr1449	chr19
Olfr1450	chr19
Olfr1451	chr19
Olfr1453	chr19
Olfr1454	chr19
Olfr1457	chr19
Olfr1459	chr19
Olfr1461	chr19
Olfr1462	chr19
Olfr1463	chr19
Olfr1465	chr19
Olfr1466	chr19
Olfr1467	chr19
Olfr1469	chr19
Olfr1471	chr19
Olfr1472	chr19
Olfr1474	chr19
Olfr1475	chr19
Olfr1477	chr19
Olfr1480	chr19
Olfr1484	chr19
Olfr1487	chr19
Olfr1489	chr19
Olfr1490	chr19
Olfr1491	chr19
Olfr1494	chr19
Olfr1495	chr19
Olfr1496	chr19
Olfr1497	chr19
Olfr1499	chr19
Olfr1500	chr19
Olfr1501	chr19
Olfr1502	chr19
Olfr1504	chr19
Olfr1505	chr19
Tle4	chr19
Psat1	chr19
Cep78	chr19
C130060C02Rik	chr19
Gnaq	chr19
E030024N20Rik	chr19
Mir496b	chr19
Gna14	chr19
Vps13a	chr19
Foxb2	chr19
Prune2	chr19
Gcnt1	chr19
Rfk	chr19
Pcsk5	chr19
Ostf1	chr19
Nmrk1	chr19
Carnmt1	chr19
D030056L22Rik	chr19
Trpm6	chr19
Rorb	chr19
Anxa1	chr19
1500015L24Rik	chr19
E030003E18Rik	chr19
C730002L08Rik	chr19
Aldh1a1	chr19
Aldh1a7	chr19
Tmc1	chr19
4930554I06Rik	chr19
Zfand5	chr19
Gda	chr19
1110059E24Rik	chr19
Abhd17b	chr19
Tmem2	chr19
Trpm3	chr19
Mir204	chr19
Klf9	chr19
Mir1192	chr19
Smc5	chr19
Mamdc2	chr19
1700028P14Rik	chr19
Ptar1	chr19
Apba1	chr19
Fam189a2	chr19
Tjp2	chr19
Fxn	chr19
Fam122a	chr19
Pip5k1b	chr19
Tmem252	chr19
Pgm5	chr19
Foxd4	chr19
Snora19	chr19
Gm38437	chr19
Mir3084-1	chr19
Cbwd1	chr19
Dock8	chr19
Kank1	chr19
Dmrt1	chr19
Dmrt3	chr19
2610016A17Rik	chr19
Dmrt2	chr19
Smarca2	chr19
4931403E22Rik	chr19
Gm815	chr19
Vldlr	chr19
Kcnv2	chr19
Pum3	chr19
C030016D13Rik	chr19
Rfx3	chr19
D930032P07Rik	chr19
Glis3	chr19
Slc1a1	chr19
Plpp6	chr19
4430402I18Rik	chr19
Cdc37l1	chr19
1700018L02Rik	chr19
Ak3	chr19
Gm9895	chr19
Rcl1	chr19
Mir101b	chr19
Jak2	chr19
Insl6	chr19
Rln1	chr19
Plgrkt	chr19
Cd274	chr19
Pdcd1lg2	chr19
A930007I19Rik	chr19
Ric1	chr19
Ermp1	chr19
Mlana	chr19
9930021J03Rik	chr19
Ranbp6	chr19
Il33	chr19
Trpd52l3	chr19
Uhrf2	chr19
Gldc	chr19
Mbl2	chr19
Ppp1r2-ps3	chr19
Dkk1	chr19
Gm6642	chr19
Cstf2t	chr19
8430431K14Rik	chr19
Prkg1	chr19
A1cf	chr19
Asah2	chr19
Sgms1	chr19
2700046G09Rik	chr19
Minpp1	chr19
Papss2	chr19
Atad1	chr19
Pten	chr19
Mir3970	chr19
Rnls	chr19
Lipo1	chr19
Lipf	chr19
Lipk	chr19
Lipn	chr19
Lipm	chr19
Ankrd22	chr19
Stambpl1	chr19
Acta2	chr19
Fas	chr19
Ch25h	chr19
Lipa	chr19
Ifit2	chr19
Ifit3	chr19
Ifit1bl1	chr19
Ifit3b	chr19
Ifit1bl2	chr19
Ifit1	chr19
Slc16a12	chr19
Mir107	chr19
Pank1	chr19
Kif20b	chr19
Mir1950	chr19
Htr7	chr19
Rpp30	chr19
Ankrd1	chr19
Pcgf5	chr19
Hectd2	chr19
1500017E21Rik	chr19
Ppp1r3c	chr19
Tnks2	chr19
Fgfbp3	chr19
Btaf1	chr19
