name2	chrom	tss_samples	tss1k_samples	gene1k_samples
Senp5	chr16	151	162	162
Pak2	chr16	167	172	176
Pigx	chr16	161	168	168
Cep19	chr16	162	168	168
Nrros	chr16	108	112	116
Bex6	chr16	8	13	13
Fbxo45	chr16	163	173	173
Wdr53	chr16	163	173	173
Mir1946a	chr16	0	0	0
Smco1	chr16	0	0	8
Rnf168	chr16	126	143	143
Ubxn7	chr16	159	167	167
Tm4sf19	chr16	16	17	43
Tctex1d2	chr16	152	157	157
Pcyt1a	chr16	166	171	176
Slc51a	chr16	11	22	28
Zdhhc19	chr16	4	7	123
Tfrc	chr16	185	186	186
Tnk2	chr16	52	140	163
Tnk2os	chr16	2	4	66
Muc4	chr16	0	3	53
Muc20	chr16	1	1	44
Gm933	chr16	0	0	8
Rubcn	chr16	175	179	180
Fyttd1	chr16	165	173	173
Lrch3	chr16	146	156	164
Iqcg	chr16	92	144	151
Rpl35a	chr16	135	144	144
Lmln	chr16	169	178	178
Mir1947	chr16	0	0	0
Osbpl11	chr16	154	162	166
Snx4	chr16	148	154	157
1700007L15Rik	chr16	154	161	161
Zfp148	chr16	155	161	174
Slc12a8	chr16	10	24	145
Heg1	chr16	105	120	157
Muc13	chr16	0	7	68
Itgb5	chr16	59	86	143
Umps	chr16	127	131	131
Kalrn	chr16	0	1	176
Ropn1	chr16	0	0	116
Ccdc14	chr16	154	156	169
Mylk	chr16	7	7	90
1700119H24Rik	chr16	0	1	15
E130310I04Rik	chr16	24	31	38
Hacd2	chr16	169	175	178
Adcy5	chr16	18	57	102
Sec22a	chr16	178	184	184
Pdia5	chr16	98	101	125
1600019K03Rik	chr16	1	2	12
Sema5b	chr16	32	45	92
Dirc2	chr16	128	159	169
Hspbap1	chr16	150	160	165
Parp14	chr16	97	112	127
Parp9	chr16	25	144	151
Dtx3l	chr16	137	147	147
Kpna1	chr16	167	175	175
Wdr5b	chr16	179	185	185
Fam162a	chr16	163	184	184
Ccdc58	chr16	180	184	184
Csta1	chr16	2	2	2
Stfa2l1	chr16	3	3	3
Gm5483	chr16	3	4	4
Gm6815	chr16	0	1	1
Gm5416	chr16	0	2	6
2010005H15Rik	chr16	0	6	9
Stfa1	chr16	6	7	7
BC117090	chr16	1	2	2
BC100530	chr16	3	4	5
Stfa2	chr16	1	2	2
Stfa3	chr16	6	11	11
Casr	chr16	13	31	88
Cd86	chr16	74	86	128
Ildr1	chr16	91	95	138
Slc15a2	chr16	5	9	110
Eaf2	chr16	188	193	193
Iqcb1	chr16	181	183	183
Golgb1	chr16	29	37	108
4930565N06Rik	chr16	0	2	48
Hcls1	chr16	104	104	125
Fbxo40	chr16	0	0	6
Polq	chr16	164	168	169
Stxbp5l	chr16	103	117	133
Gtf2e1	chr16	185	190	190
Rabl3	chr16	188	190	190
Hgd	chr16	0	0	44
Ndufb4	chr16	173	177	177
Fstl1	chr16	39	54	142
Lrrc58	chr16	163	170	171
Gpr156	chr16	45	54	144
4930542C21Rik	chr16	6	12	53
Gsk3b	chr16	193	193	193
BC031361	chr16	192	193	193
Nr1i2	chr16	1	9	62
Maats1	chr16	106	107	149
Cox17	chr16	163	169	169
Popdc2	chr16	3	11	143
Pla1a	chr16	28	31	134
Adprh	chr16	176	178	179
Cd80	chr16	31	34	136
Timmdc1	chr16	181	186	186
Poglut1	chr16	136	148	154
Tmem39a	chr16	166	169	170
Arhgap31	chr16	146	161	172
B4galt4	chr16	125	140	160
Upk1b	chr16	21	22	48
4930435E12Rik	chr16	0	0	86
Igsf11	chr16	174	175	179
Lsamp	chr16	29	35	105
Mir6540	chr16	24	34	34
Gap43	chr16	25	32	142
4932412D23Rik	chr16	193	193	193
Zbtb20	chr16	102	116	164
Gm19522	chr16	0	1	135
Gm15713	chr16	0	0	31
Mir568	chr16	0	0	0
Tigit	chr16	44	57	90
Drd3	chr16	0	0	137
Qtrtd1	chr16	186	193	193
Ccdc191	chr16	193	193	193
Zdhhc23	chr16	2	146	150
Mir3470b	chr16	0	0	0
Gramd1c	chr16	121	131	162
Atp6v1a	chr16	162	188	189
Naa50	chr16	168	188	189
Usf3	chr16	128	191	191
Sidt1	chr16	98	121	165
Spice1	chr16	179	179	182
Cfap44	chr16	74	84	128
Mir3081	chr16	105	122	122
Boc	chr16	55	122	143
Nepro	chr16	173	187	187
Gtpbp8	chr16	182	185	185
Cd200r1	chr16	82	90	113
Cd200r4	chr16	6	7	32
Cd200r2	chr16	13	13	85
Cd200r3	chr16	13	13	103
Ccdc80	chr16	2	18	80
Slc35a5	chr16	190	192	192
Atg3	chr16	192	192	192
Btla	chr16	60	93	116
Cd200	chr16	110	127	140
Gm609	chr16	0	0	61
Slc9c1	chr16	0	0	92
Gcsam	chr16	19	66	70
BC016579	chr16	58	65	132
Tmprss7	chr16	0	0	108
Tagln3	chr16	89	98	100
Abhd10	chr16	184	187	187
Phldb2	chr16	118	124	159
Plcxd2	chr16	192	192	192
Cd96	chr16	59	60	84
Gm4737	chr16	0	0	0
Pvrl3	chr16	128	163	163
Dppa4	chr16	1	5	19
Dppa2	chr16	1	5	8
Gm5485	chr16	0	0	52
Morc1	chr16	2	7	130
Trat1	chr16	20	39	62
Retnlb	chr16	0	0	15
Retnla	chr16	0	1	4
Retnlg	chr16	2	4	4
Dzip3	chr16	190	191	191
C330027C09Rik	chr16	184	191	191
Myh15	chr16	0	2	131
Ift57	chr16	190	192	192
Cd47	chr16	186	192	192
Gm6936	chr16	1	1	101
Gm4827	chr16	2	3	157
Bbx	chr16	187	188	189
G730013B05Rik	chr16	3	170	174
4930542D17Rik	chr16	0	23	119
Ccdc54	chr16	0	4	23
Mir6363	chr16	0	0	0
Dubr	chr16	181	183	183
1700116B05Rik	chr16	4	13	13
Cblb	chr16	193	193	193
Alcam	chr16	177	192	192
4930404A05Rik	chr16	3	3	7
Zpld1	chr16	0	3	32
Mir5118	chr16	0	2	2
Nfkbiz	chr16	187	192	192
Nxpe3	chr16	179	188	190
Cep97	chr16	186	192	192
Rpl24	chr16	164	169	169
Zbtb11	chr16	187	191	191
Zbtb11os1	chr16	177	191	191
Pcnp	chr16	187	188	188
Trmt10c	chr16	182	184	184
Senp7	chr16	166	175	180
Impg2	chr16	0	0	42
Abi3bp	chr16	14	24	85
Tfg	chr16	192	193	193
Adgrg7	chr16	10	11	97
Tmem45a	chr16	33	41	47
Tmem45a2	chr16	2	10	15
Tomm70a	chr16	175	191	191
Nit2	chr16	179	182	182
Tbc1d23	chr16	192	193	193
Tmem30c	chr16	0	0	68
Filip1l	chr16	155	163	193
Cmss1	chr16	155	161	193
Col8a1	chr16	44	61	141
Dcbld2	chr16	190	193	193
St3gal6	chr16	156	161	180
Gm813	chr16	0	22	51
E330017A01Rik	chr16	9	30	33
Cpox	chr16	190	191	191
Gpr15	chr16	20	34	34
Cldnd1	chr16	193	193	193
Olfr172	chr16	0	0	0
Olfr173	chr16	0	0	1
Olfr175-ps1	chr16	3	16	16
Olfr176	chr16	0	0	0
Olfr177	chr16	0	0	0
Olfr178	chr16	0	0	0
Olfr180	chr16	0	1	1
Olfr181	chr16	1	1	2
Olfr183	chr16	0	0	1
Olfr186	chr16	0	0	0
Olfr187	chr16	1	2	2
Olfr190	chr16	0	0	0
Olfr191	chr16	0	0	6
Olfr192	chr16	0	0	0
Olfr193	chr16	0	0	4
Olfr194	chr16	0	0	5
Olfr195	chr16	0	1	1
Olfr196	chr16	0	0	0
Olfr197	chr16	0	0	0
Olfr198	chr16	0	0	0
Olfr199	chr16	1	1	1
Olfr201	chr16	1	9	9
Olfr202	chr16	0	3	3
Olfr203	chr16	0	0	0
Olfr204	chr16	0	0	0
Olfr205	chr16	0	0	0
Olfr206	chr16	0	0	0
Olfr207	chr16	2	3	3
Olfr208	chr16	2	3	3
Olfr209	chr16	2	3	3
Gabrr3	chr16	0	0	136
1700022E09Rik	chr16	9	51	51
Mina	chr16	161	186	187
Crybg3	chr16	0	0	150
4930547E14Rik	chr16	0	0	193
Arl6	chr16	193	193	193
Epha6	chr16	22	38	149
Nsun3	chr16	188	191	191
Stx19	chr16	12	15	15
Arl13b	chr16	192	192	193
Pros1	chr16	141	159	164
Epha3	chr16	104	108	125
Csnka2ip	chr16	0	1	1
4930453N24Rik	chr16	183	185	185
Zfp654	chr16	0	0	12
Cggbp1	chr16	182	193	193
Htr1f	chr16	19	31	134
Pou1f1	chr16	0	0	102
Chmp2b	chr16	176	182	182
Vgll3	chr16	89	106	107
1700010K23Rik	chr16	0	0	16
Cadm2	chr16	175	180	182
4930428D20Rik	chr16	0	0	49
Speer2	chr16	1	2	2
Gbe1	chr16	186	193	193
D16Ertd519e	chr16	5	16	20
4931420L22Rik	chr16	0	0	0
4930567J20Rik	chr16	1	3	7
8030451O07Rik	chr16	1	2	3
Robo1	chr16	79	94	119
Mir691	chr16	0	1	1
Robo2	chr16	2	73	114
Lipi	chr16	0	0	7
Rbm11	chr16	180	182	182
Hspa13	chr16	192	193	193
Samsn1	chr16	115	115	136
4930578N18Rik	chr16	14	25	101
Nrip1	chr16	185	191	191
1700041M19Rik	chr16	0	0	24
Usp25	chr16	147	187	187
Mir99ahg	chr16	70	99	147
Mir99a	chr16	0	0	0
Mirlet7c-1	chr16	0	0	0
Mir125b-2	chr16	0	1	1
E330011O21Rik	chr16	0	2	19
Cxadr	chr16	140	149	155
Gm7334	chr16	172	190	190
Btg3	chr16,chr17	186	190	190
4930478L05Rik	chr16	64	65	107
D16Ertd472e	chr16	189	192	192
Chodl	chr16	42	56	58
Tmprss15	chr16	0	0	73
Ncam2	chr16	115	137	163
4930553E22Rik	chr16	1	3	3
4930529L06Rik	chr16	0	11	31
Mir155hg	chr16	37	84	86
Mir155	chr16	70	84	84
Mrpl39	chr16	186	189	190
Jam2	chr16	78	115	150
Atp5j	chr16	191	192	192
Gabpa	chr16	189	192	192
Gm10791	chr16	74	80	81
App	chr16	172	174	189
Cyyr1	chr16	39	47	71
Adamts1	chr16	31	60	116
4930556C24Rik	chr16	0	6	16
Adamts5	chr16	54	75	90
N6amt1	chr16	171	189	189
Ltn1	chr16	191	192	192
Rwdd2b	chr16	159	175	192
Usp16	chr16	179	184	184
Cct8	chr16	186	189	189
B130034C11Rik	chr16	178	189	189
Map3k7cl	chr16	7	11	79
Bach1	chr16	181	188	190
Grik1	chr16	6	15	108
Cldn17	chr16	2	3	3
Cldn8	chr16	29	39	39
Krtap24-1	chr16	1	2	2
2310079G19Rik	chr16	0	3	3
Krtap26-1	chr16	1	9	9
Krtap27-1	chr16	0	0	0
2310061N02Rik	chr16	0	1	1
Krtap13-1	chr16	2	5	5
Krtap13	chr16	3	3	3
2310034C09Rik	chr16	0	2	2
2310057N15Rik	chr16	1	4	4
Gm20741	chr16	16	32	32
Krtap14	chr16	0	0	1
Krtap15	chr16	0	2	2
Krtap19-1	chr16	0	0	0
Krtap19-2	chr16	1	1	1
Krtap19-3	chr16	0	0	0
Krtap19-4	chr16	1	1	1
Krtap19-5	chr16	0	0	0
Krtap19-9b	chr16	0	1	1
Krtap16-3	chr16	0	1	1
Krtap22-2	chr16	1	2	2
Gm10229	chr16	0	0	0
Krtap6-1	chr16	0	1	1
Gm10228	chr16	0	1	1
Krtap6-5	chr16	0	0	0
1110025L11Rik	chr16	0	0	2
Krtap20-2	chr16	2	2	2
Krtap21-1	chr16	0	1	1
Krtap6-2	chr16	0	0	0
Krtap8-1	chr16	0	0	0
Krtap7-1	chr16	0	0	0
Krtap11-1	chr16	3	8	8
Tiam1	chr16	59	100	180
Gm10789	chr16	0	42	193
Sod1	chr16	173	179	179
Scaf4	chr16	183	187	187
Hunk	chr16	63	84	135
Mis18a	chr16	177	178	178
Mrap	chr16	12	12	33
Urb1	chr16	174	176	189
Eva1c	chr16	122	163	165
1110004E09Rik	chr16	180	188	188
Synj1	chr16	184	186	188
4930404I05Rik	chr16	184	186	186
Paxbp1	chr16	163	189	189
4932438H23Rik	chr16	1	1	95
Olig2	chr16	4	6	7
Olig1	chr16	20	38	42
Ifnar2	chr16	137	156	165
Il10rb	chr16	143	149	161
A930006K02Rik	chr16	176	186	186
Ifnar1	chr16	182	187	187
Mir6367	chr16	7	29	29
Ifngr2	chr16	108	134	136
Tmem50b	chr16	174	188	188
Dnajc28	chr16	136	136	136
Gart	chr16	148	190	190
Son	chr16	181	190	190
Donson	chr16	153	170	170
Gm10785	chr16	167	170	172
Cryzl1	chr16	190	192	192
Itsn1	chr16	155	192	192
Atp5o	chr16	161	162	162
Slc5a3	chr16	148	165	166
Mrps6	chr16	147	165	172
Kcne2	chr16	0	2	33
Smim11	chr16	165	169	169
1700048M11Rik	chr16	2	5	5
4930563D23Rik	chr16	0	1	43
Kcne1	chr16	0	1	35
Gm29805	chr16	3	3	3
Rcan1	chr16	179	187	187
2410124H12Rik	chr16	26	30	58
Clic6	chr16	3	21	43
Runx1	chr16	161	169	185
1810053B23Rik	chr16	12	12	16
Mir802	chr16	13	15	15
1700029J03Rik	chr16	3	9	86
Setd4	chr16	172	181	181
Cbr1	chr16	54	77	77
Cbr3	chr16	89	119	120
Dopey2	chr16	164	182	189
Morc3	chr16	175	183	183
Chaf1b	chr16	175	183	184
Cldn14	chr16	0	3	151
Sim2	chr16	24	36	81
Hlcs	chr16	0	0	182
Ripply3	chr16	66	87	104
Pigp	chr16	168	173	174
Ttc3	chr16	152	173	176
Dscr3	chr16	179	185	186
Dyrk1a	chr16	75	180	182
Kcnj6	chr16	58	67	144
Kcnj15	chr16	0	3	57
Erg	chr16	7	92	140
Ets2	chr16	170	174	174
1600002D24Rik	chr16	1	73	166
Psmg1	chr16	155	158	158
Brwd1	chr16	137	168	175
Hmgn1	chr16	163	188	188
Wrb	chr16	189	189	189
Lca5l	chr16	169	172	174
Sh3bgr	chr16	55	64	103
B3galt5	chr16	49	62	130
Igsf5	chr16	17	21	109
Itgb2l	chr16	5	5	55
Pcp4	chr16	70	74	113
Dscam	chr16	36	41	172
Bace2	chr16	55	65	102
Mx1	chr16	91	94	98
Fam3b	chr16	1	13	71
Mx2	chr16	115	138	140
Tmprss2	chr16	13	14	120
Ripk4	chr16	64	82	109
Prdm15	chr16	164	182	182
Mir6964	chr16	0	3	3
C2cd2	chr16	170	172	173
Zbtb21	chr16	184	188	189
B230307C23Rik	chr16	176	187	187
A630089N07Rik	chr16	180	186	186
Pisd-ps2	chr17	123	134	193
Scaf8	chr17	174	184	185
Tiam2	chr17	98	110	166
Cldn20	chr17	0	5	12
Tfb1m	chr17	193	193	193
1700102H20Rik	chr17	192	193	193
Nox3	chr17	0	0	33
4930470H14Rik	chr17	0	0	1
4930548J01Rik	chr17	0	0	0
4930517M08Rik	chr17	0	2	2
Arid1b	chr17	90	142	191
Ldhal6b	chr17	2	4	4
Tmem242	chr17	129	148	153
Gm8363	chr17	0	16	16
Zdhhc14	chr17	163	180	187
3300005D01Rik	chr17	65	75	103
Snx9	chr17	0	0	34
Synj2	chr17	128	145	170
Serac1	chr17	176	178	179
Gtf2h5	chr17	176	178	178
Tulp4	chr17	133	156	169
Tmem181a	chr17	31	41	62
Dynlt1a	chr17	148	154	154
Dynlt1b	chr17	162	164	164
Tmem181b-ps	chr17	0	1	4
Dynlt1f	chr17	0	0	0
Dynlt1c	chr17	0	0	0
Tmem181c-ps	chr17	0	0	0
Sytl3	chr17	0	0	41
Ezr	chr17	123	132	153
Mir692-1	chr17	0	0	0
Rsph3b	chr17	118	131	131
Tagap1	chr17	71	84	84
Rnaset2b	chr17	68	79	95
Gm1604b	chr17	0	0	49
Rps6ka2	chr17	184	193	193
Tcp10a	chr17	0	0	14
Ttll2	chr17	0	0	0
Gm9992	chr17	0	0	3
Fndc1	chr17	0	0	5
Tagap	chr17	0	0	0
Rsph3a	chr17	0	0	0
Rnaset2a	chr17	65	75	88
Fgfr1op	chr17	81	90	117
Ccr6	chr17	7	9	65
Mpc1	chr17	184	186	186
Sft2d1	chr17	155	159	161
4930506C21Rik	chr17	153	159	159
Prr18	chr17	44	77	87
T2	chr17	87	118	131
Gm16702	chr17	51	73	73
T	chr17	0	0	6
Pde10a	chr17	46	94	170
1700010I14Rik	chr17	123	127	127
6530411M01Rik	chr17	28	68	68
Pabpc6	chr17	0	1	4
4930452A19Rik	chr17	33	50	125
Qk	chr17	95	160	161
Cahm	chr17	156	160	160
1700110C19Rik	chr17	0	0	65
A230009B12Rik	chr17	4	20	45
Pacrg	chr17	187	188	190
Park2	chr17	182	188	189
D17Ertd648e	chr17	0	1	4
Agpat4	chr17	182	185	187
Map3k4	chr17	151	171	177
4732491K20Rik	chr17	163	171	174
Plg	chr17	0	4	57
C030013G03Rik	chr17	5	6	29
Slc22a3	chr17	4	16	66
Slc22a2	chr17	0	0	34
Slc22a1	chr17	11	23	100
Airn	chr17	97	104	170
Igf2r	chr17	118	124	173
Mas1	chr17	1	3	67
Mrgprh	chr17	0	4	4
Pnldc1	chr17	1	1	31
Mrpl18	chr17	184	192	192
Tcp1	chr17	192	192	192
Snora20	chr17	0	1	1
Acat3	chr17	54	61	69
Acat2	chr17	178	193	193
Wtap	chr17	179	181	181
Sod2	chr17	183	186	186
Gpr31b	chr17	11	16	16
Tcp10b	chr17	0	0	1
Gm11166	chr17	0	0	0
Unc93a	chr17	0	1	6
Gm10512	chr17	0	0	11
Smok2a	chr17	0	0	0
Smok2b	chr17	1	2	5
Tcp10c	chr17	0	0	4
Smok4a	chr17	0	0	0
2700054A10Rik	chr17	0	1	127
Mllt4	chr17	95	140	143
Tcte2	chr17	50	131	151
Gm7168	chr17	0	0	0
Dact2	chr17	18	26	27
Smoc2	chr17	21	26	76
4930474M22Rik	chr17	0	0	3
Thbs2	chr17	8	12	27
Wdr27	chr17	178	183	187
1600012H06Rik	chr17	182	183	183
LOC106740	chr17	0	4	4
Phf10	chr17	8	81	99
Gm3417	chr17	21	51	52
Gm3448	chr17	21	51	52
9030025P20Rik	chr17	0	16	38
Gm3435	chr17	0	0	22
Tcte3	chr17	21	42	42
Ermard	chr17	10	49	65
Gm5091	chr17	6	7	17
Gm10510	chr17	0	25	39
Dll1	chr17	84	112	113
Fam120b	chr17	186	187	188
Psmb1	chr17	163	165	167
Tbp	chr17	169	172	172
Pdcd2	chr17	182	184	184
Prdm9	chr17	0	191	191
4933401D09Rik	chr17	5	11	33
Chd1	chr17	171	186	188
Rgmb	chr17	139	146	149
Zfp960	chr17	100	107	107
Zfp97	chr17	0	0	0
Riok2	chr17	193	193	193
Lix1	chr17	70	75	121
Lnpep	chr17	184	193	193
Vmn2r90	chr17	0	1	8
Mir99b	chr17	0	7	7
Mirlet7e	chr17	0	6	6
Mir125a	chr17	0	5	5
Spaca6	chr17	0	4	192
Has1	chr17	4	10	80
Fpr1	chr17	0	15	19
Fpr2	chr17	6	11	33
Fpr3	chr17	0	0	0
Fpr-rs4	chr17	0	0	0
Vmn2r124	chr17	0	0	5
Vmn2r91	chr17	0	0	10
Vmn2r92	chr17	0	0	13
Vmn2r94	chr17	0	0	6
Vmn2r93	chr17	0	0	4
Vmn2r95	chr17	0	1	10
Vmn2r96	chr17	0	0	32
Vmn2r97	chr17	0	3	39
Vmn2r98	chr17	0	1	4
Vmn2r99	chr17	0	0	5
Vmn2r100	chr17	0	0	12
Vmn2r101	chr17	0	0	5
Vmn2r102	chr17	0	0	12
Vmn2r103	chr17	0	0	2
Vmn2r104	chr17	0	0	3
Fpr-rs6	chr17	0	0	1
Vmn2r105	chr17	0	0	3
Vmn2r106	chr17	1	1	5
Vmn2r107	chr17	0	0	2
Vmn1r224	chr17	0	0	0
Vmn2r108	chr17	0	0	2
Vmn1r225	chr17	0	0	0
Vmn2r109	chr17	0	0	5
Vmn2r110	chr17	0	0	1
Fpr-rs3	chr17	0	0	0
Vmn1r226	chr17	0	0	0
Vmn1r227	chr17	0	0	0
Vmn1r228	chr17	0	1	1
Vmn1r229	chr17	0	0	0
Vmn1r230	chr17	0	1	1
Vmn1r231	chr17	0	0	0
Vmn1r232	chr17	0	0	0
Ppp2r1a	chr17	191	193	193
Vmn1r233	chr17	0	7	7
Zfp160	chr17	186	188	188
Vmn1r234	chr17	0	0	0
Vmn1r235	chr17	0	1	2
Vmn1r236	chr17	0	0	0
Vmn1r237	chr17	0	1	1
Zfp677	chr17	168	171	171
Zfp54	chr17	180	185	185
Zfp51	chr17	192	192	192
Zfp53	chr17	193	193	193
Zfp52	chr17	142	155	155
9330136K24Rik	chr17	65	152	170
Zfp948	chr17	169	191	192
3110052M02Rik	chr17	176	185	185
Gm10509	chr17	0	0	0
Zfp760	chr17	178	189	189
Zfp229	chr17	173	176	176
Zfp820	chr17	95	103	103
2210404O09Rik	chr17	143	176	176
Zfp942	chr17	137	156	156
Zfp943	chr17	144	156	157
Zfp947	chr17	132	147	147
Gm4944	chr17	162	165	165
Zfp944	chr17	132	160	161
Zfp758	chr17	136	160	160
Zfp946	chr17	177	182	183
Vmn2r111	chr17	0	0	5
Vmn2r112	chr17	0	1	3
Gm16386	chr17	155	159	159
Zfp945	chr17	174	180	180
Vmn2r113	chr17	0	0	0
Vmn2r-ps129	chr17	0	0	0
Zfp40	chr17	184	187	187
Vmn2r114	chr17	0	0	1
Vmn2r115	chr17	0	0	2
Vmn2r116	chr17	0	0	0
Vmn2r117	chr17	0	0	1
6330415G19Rik	chr17	103	165	184
Zfp213	chr17	178	178	178
Zfp13	chr17	98	177	191
Zscan10	chr17	0	8	135
Mmp25	chr17	35	45	130
Ccdc64b	chr17	30	44	79
Hcfc1r1	chr17	181	187	187
Thoc6	chr17	173	187	187
Tnfrsf12a	chr17	99	99	111
Cldn6	chr17	1	1	20
Cldn9	chr17	12	35	36
Pkmyt1	chr17	155	170	170
Paqr4	chr17	146	163	163
Kremen2	chr17	1	25	162
9530082P21Rik	chr17	94	114	116
Flywch1	chr17	169	174	174
Flywch2	chr17	80	92	97
Srrm2	chr17	182	192	192
Mir5125	chr17	2	5	5
Tceb2	chr17	146	163	163
Prss33	chr17	0	4	4
Prss41	chr17	50	57	95
Prss32	chr17	0	29	46
Prss21	chr17	0	11	28
Dcpp1	chr17	0	0	2
Dcpp2	chr17	0	0	0
Dcpp3	chr17	0	0	0
Sbp	chr17	0	0	0
Sbpl	chr17	0	0	0
Prss30	chr17	0	0	0
Prss22	chr17	1	26	93
Prss27	chr17	0	22	24
Kctd5	chr17	157	160	161
Pdpk1	chr17	165	171	179
Amdhd2	chr17	128	135	135
Atp6v0c-ps2	chr17	121	160	167
Atp6v0c	chr17	131	160	167
Tbc1d24	chr17	125	136	141
Ntn3	chr17	3	36	140
1600002H07Rik	chr17	150	155	155
Mir5134	chr17	0	0	0
Mir6965	chr17	0	1	1
Ccnf	chr17	185	187	187
Abca17	chr17	0	0	66
Abca3	chr17	159	170	174
D330041H03Rik	chr17	152	170	170
Rnps1	chr17	163	170	187
Eci1	chr17	175	178	178
Dnase1l2	chr17	0	2	2
E4f1	chr17	172	178	178
Pgp	chr17	134	187	187
Bricd5	chr17	0	0	1
Mlst8	chr17	162	174	174
Caskin1	chr17	47	58	62
Traf7	chr17	183	190	190
Rab26os	chr17	161	190	190
Rab26	chr17	114	114	190
Pkd1	chr17	179	181	181
Tsc2	chr17	142	144	147
Nthl1	chr17	142	144	144
Slc9a3r2	chr17	42	67	67
Npw	chr17	25	37	37
Zfp598	chr17	143	151	152
Syngr3	chr17	6	11	102
Gfer	chr17	142	144	145
Noxo1	chr17	137	144	144
Tbl3	chr17	111	117	117
Rnf151	chr17	0	0	0
Snora78	chr17	137	159	159
Snhg9	chr17	159	159	159
Rps2	chr17	153	159	159
Snora64	chr17	0	159	159
Ndufb10	chr17	113	120	121
Rpl3l	chr17	0	0	167
Msrb1	chr17	154	167	167
Hs3st6	chr17	62	68	69
Meiob	chr17	109	112	114
Fahd1	chr17	183	188	188
Hagh	chr17	185	188	188
Igfals	chr17	1	10	10
Nubp2	chr17	158	174	174
Spsb3	chr17	163	174	174
Eme2	chr17	87	104	104
Mrps34	chr17	87	104	123
Nme3	chr17	101	117	117
Mapk8ip3	chr17	158	164	165
Hn1l	chr17	178	188	188
Cramp1l	chr17	1	178	189
Ift140	chr17	172	178	178
Tmem204	chr17	0	0	30
Telo2	chr17	145	150	150
Ptx4	chr17	0	0	6
Clcn7	chr17	112	116	118
Ccdc154	chr17	1	4	10
BC003965	chr17	137	141	142
Unkl	chr17	77	99	115
Gnptg	chr17	112	116	116
Tsr3	chr17	110	116	117
Mir3547	chr17	2	14	15
Baiap3	chr17	8	18	69
Ube2i	chr17	155	163	163
Gm17801	chr17	133	163	163
Prss34	chr17	0	0	0
Prss28	chr17	0	2	3
Prss29	chr17	0	0	14
Tpsab1	chr17	2	3	3
Tpsb2	chr17	0	0	0
Tpsg1	chr17	0	0	6
Cacna1h	chr17	20	34	62
Tekt4	chr17	16	18	107
Sstr5	chr17	5	8	10
Sox8	chr17	73	97	97
2810468N07Rik	chr17	89	97	102
Lmf1	chr17	165	166	171
Gng13	chr17	1	6	6
Chtf18	chr17	154	186	186
Rpusd1	chr17	167	186	186
Mslnl	chr17	10	15	24
Msln	chr17	2	2	10
Narfl	chr17	120	121	121
Mir6966	chr17	0	0	0
Haghl	chr17	129	131	131
Ccdc78	chr17	0	129	129
Fam173a	chr17	112	123	123
Metrn	chr17	101	110	110
Fbxl16	chr17	46	59	95
Wdr24	chr17	92	92	99
Jmjd8	chr17	46	48	132
Mir3082	chr17	0	0	0
Stub1	chr17	124	170	170
Rhbdl1	chr17	11	12	97
Rhot2	chr17	7	141	141
Wdr90	chr17	148	150	161
Fam195a	chr17	103	116	116
0610011F06Rik	chr17	133	141	141
Wfikkn1	chr17	7	21	21
Gm10012	chr17	0	5	5
Rab40c	chr17	112	192	192
Pigq	chr17	76	97	101
Nhlrc4	chr17	0	2	97
Capn15	chr17	0	13	44
Rab11fip3	chr17	86	130	150
Decr2	chr17	86	131	131
Nme4	chr17	58	60	63
Tmem8	chr17	99	108	139
Mrpl28	chr17	137	139	139
Axin1	chr17	168	180	181
Pdia2	chr17	12	14	18
Arhgdig	chr17	16	23	27
Rgs11	chr17	44	63	65
Fam234a	chr17	164	170	170
Luc7l	chr17	134	140	140
Neurl1b	chr17	54	69	104
Dusp1	chr17	162	174	175
Ergic1	chr17	122	129	160
Atp6v0e	chr17	144	151	157
Crebrf	chr17	159	179	179
Bnip1	chr17	57	77	83
Nkx2-5	chr17	0	0	1
Kifc5b	chr17	164	181	183
Gm27740	chr17	0	0	0
Gm27775	chr17	0	0	0
Phf1	chr17	145	151	151
Mir6968	chr17	0	0	0
Cuta	chr17	177	185	185
Syngap1	chr17	0	0	79
Mir3083	chr17	0	35	35
Zbtb9	chr17	159	166	166
Ggnbp1	chr17	89	141	149
Bak1	chr17	126	139	142
Itpr3	chr17	94	102	125
Mir7677	chr17	1	1	1
Uqcc2	chr17	135	137	139
Ip6k3	chr17	2	2	45
Lemd2	chr17	134	137	139
9630028I04Rik	chr17	0	0	66
Mir7214	chr17	0	6	6
Mir7216	chr17	0	0	0
Mir7217	chr17	0	1	1
Mir7218	chr17	0	0	0
Grm4	chr17	0	2	67
Hmga1	chr17	135	143	146
Hmga1-rs1	chr17	132	143	146
AI413582	chr17	155	161	161
Nudt3	chr17	129	140	148
Rps10	chr17	134	136	136
Pacsin1	chr17	62	73	96
Spdef	chr17	0	0	18
D17Wsu92e	chr17	115	165	177
Snrpc	chr17	141	141	142
Uhrf1bp1	chr17	117	128	128
Taf11	chr17	75	86	86
Anks1	chr17	128	146	162
Tcp11	chr17	124	134	134
Scube3	chr17	7	13	36
Zfp523	chr17	118	143	148
Def6	chr17	118	124	171
Ppard	chr17	139	149	164
1810013A23Rik	chr17	0	0	2
Fance	chr17	167	172	172
Rpl10a	chr17	135	140	141
Tead3	chr17	59	82	122
